language,task,duration,energy
CSharp,n-body,3708,140756598.0
CSharp,n-body,3666,140241036.0
CSharp,n-body,3657,137414076.0
CSharp,n-body,3664,136691240.0
CSharp,n-body,3661,135089620.0
CSharp,n-body,3667,136703386.0
CSharp,n-body,3677,139740426.0
CSharp,n-body,3667,138493664.0
CSharp,n-body,3661,138684887.0
CSharp,n-body,3675,135711017.0
CSharp,n-body,3671,138836802.0
CSharp,reverse-complement,692,34952913.0
CSharp,reverse-complement,671,34564670.0
CSharp,reverse-complement,707,35819122.0
CSharp,reverse-complement,693,34097143.0
CSharp,reverse-complement,683,34558568.0
CSharp,reverse-complement,671,34289645.0
CSharp,reverse-complement,676,34104344.0
CSharp,reverse-complement,688,34039463.0
CSharp,reverse-complement,689,34967806.0
CSharp,reverse-complement,701,34180332.0
CSharp,reverse-complement,682,35114413.0
CSharp,spectral-norm,325,40594441.0
CSharp,spectral-norm,334,41044939.0
CSharp,spectral-norm,340,40799456.0
CSharp,spectral-norm,332,41467178.0
CSharp,spectral-norm,333,41420610.0
CSharp,spectral-norm,341,40960039.0
CSharp,spectral-norm,325,41006486.0
CSharp,spectral-norm,322,40865068.0
CSharp,spectral-norm,329,40527484.0
CSharp,spectral-norm,329,40429645.0
CSharp,spectral-norm,329,40916766.0
Erlang,binary-trees,2848,280452101.0
Erlang,binary-trees,2891,277972433.0
Erlang,binary-trees,2880,283927070.0
Erlang,binary-trees,2901,286124023.0
Erlang,binary-trees,2782,283613104.0
Erlang,binary-trees,2865,285750002.0
Erlang,binary-trees,2894,281737071.0
Erlang,binary-trees,2902,280224869.0
Erlang,binary-trees,2828,278954059.0
Erlang,binary-trees,2846,283677435.0
Erlang,binary-trees,2887,282849738.0
Erlang,fannkuch-redux,24888,3628910388.0
Erlang,fannkuch-redux,25611,3748575060.0
Erlang,fannkuch-redux,25758,3786607799.0
Erlang,fannkuch-redux,25043,3673453120.0
Erlang,fannkuch-redux,26184,3659074861.0
Erlang,fannkuch-redux,26038,3762534373.0
Erlang,fannkuch-redux,25165,3661070218.0
Erlang,fannkuch-redux,25684,3630704023.0
Erlang,fannkuch-redux,25825,3752603126.0
Erlang,fannkuch-redux,25910,3788255316.0
Erlang,fannkuch-redux,25807,3627966481.0
Erlang,fasta,14003,705909326.0
Erlang,fasta,14147,698991131.0
Erlang,fasta,13984,706162744.0
Erlang,fasta,14297,724444253.0
Erlang,fasta,14137,716494015.0
Erlang,fasta,14184,709562759.0
Erlang,fasta,14240,706467246.0
Erlang,fasta,14062,704259306.0
Erlang,fasta,13892,722630413.0
Erlang,fasta,14076,705794275.0
Erlang,fasta,14284,714577822.0
Erlang,k-nucleotide,39190,3844078416.0
Erlang,k-nucleotide,39001,3832336564.0
Erlang,k-nucleotide,38003,3763200205.0
Erlang,k-nucleotide,38721,3820239365.0
Erlang,k-nucleotide,34543,3755624540.0
Erlang,k-nucleotide,33967,3731422637.0
Erlang,k-nucleotide,38990,3813479008.0
Erlang,k-nucleotide,38790,3811303779.0
Erlang,k-nucleotide,37997,3767635680.0
Erlang,k-nucleotide,39331,3854141319.0
Erlang,k-nucleotide,33897,3728298500.0
Erlang,mandelbrot,14052,2307821302.0
Erlang,mandelbrot,14012,2329434893.0
Erlang,mandelbrot,14261,2255326502.0
Erlang,mandelbrot,14047,2305745196.0
Erlang,mandelbrot,14183,2273350381.0
Erlang,mandelbrot,13918,2316355461.0
Erlang,mandelbrot,14212,2258206195.0
Erlang,mandelbrot,14450,2223333969.0
Erlang,mandelbrot,14192,2277217377.0
Erlang,mandelbrot,13926,2314387630.0
Erlang,mandelbrot,13993,2311259769.0
Erlang,n-body,72330,3352917443.0
Erlang,n-body,70580,3289661133.0
Erlang,n-body,70486,3276133093.0
Erlang,n-body,71164,3333128309.0
Erlang,n-body,74116,3388176018.0
Erlang,n-body,70461,3300102331.0
Erlang,n-body,72241,3361251711.0
Erlang,n-body,72189,3417164836.0
Erlang,n-body,70460,3305249596.0
Erlang,n-body,70565,3275467689.0
Erlang,n-body,70570,3260512833.0
Erlang,reverse-complement,3805,298104767.0
Erlang,reverse-complement,3854,299273709.0
Erlang,reverse-complement,3762,302474750.0
Erlang,reverse-complement,3768,298335479.0
Erlang,reverse-complement,3781,289269706.0
Erlang,reverse-complement,3719,292140060.0
Erlang,reverse-complement,3598,292370162.0
Erlang,reverse-complement,3846,300128870.0
Erlang,reverse-complement,3757,299594327.0
Erlang,reverse-complement,3785,296297398.0
Erlang,reverse-complement,3720,294254678.0
Erlang,spectral-norm,3996,713697513.0
Erlang,spectral-norm,4007,716828670.0
Erlang,spectral-norm,3981,687572276.0
Erlang,spectral-norm,4028,715114318.0
Erlang,spectral-norm,4001,718508598.0
Erlang,spectral-norm,4019,717614740.0
Erlang,spectral-norm,3994,712304939.0
Erlang,spectral-norm,4004,724903784.0
Erlang,spectral-norm,4012,716178709.0
Erlang,spectral-norm,4027,713118902.0
Erlang,spectral-norm,4005,716496578.0
FSharp,binary-trees,6911,286197876.0
FSharp,binary-trees,6845,284445316.0
FSharp,binary-trees,6812,285979126.0
FSharp,binary-trees,6861,283816290.0
FSharp,binary-trees,6890,285148075.0
FSharp,binary-trees,6879,284036748.0
FSharp,binary-trees,6997,292596357.0
FSharp,binary-trees,6851,283515570.0
FSharp,binary-trees,6872,283715825.0
FSharp,binary-trees,6762,288895744.0
FSharp,binary-trees,7054,294169596.0
FSharp,fannkuch-redux,5857,794609049.0
FSharp,fannkuch-redux,6020,801461755.0
FSharp,fannkuch-redux,5985,799927822.0
FSharp,fannkuch-redux,5881,797436434.0
FSharp,fannkuch-redux,5871,795325480.0
FSharp,fannkuch-redux,5902,803523457.0
FSharp,fannkuch-redux,5921,806740427.0
FSharp,fannkuch-redux,5932,798784087.0
FSharp,fannkuch-redux,5904,802875264.0
FSharp,fannkuch-redux,6004,810342469.0
FSharp,fannkuch-redux,6015,803906267.0
FSharp,fasta,3980,208012529.0
FSharp,fasta,4005,206170921.0
FSharp,fasta,4086,205140955.0
FSharp,fasta,4071,200892308.0
FSharp,fasta,4019,198826334.0
FSharp,fasta,4040,196900924.0
FSharp,fasta,4012,198348612.0
FSharp,fasta,4020,202662629.0
FSharp,fasta,4018,201054357.0
FSharp,fasta,4032,199813698.0
FSharp,fasta,4021,203814603.0
FSharp,k-nucleotide,6004,374753007.0
FSharp,k-nucleotide,5923,381366821.0
FSharp,k-nucleotide,6107,381277711.0
FSharp,k-nucleotide,5908,376582838.0
FSharp,k-nucleotide,5939,379478094.0
FSharp,k-nucleotide,5958,386497668.0
FSharp,k-nucleotide,5878,377448376.0
FSharp,k-nucleotide,5939,383149348.0
FSharp,k-nucleotide,5946,382304869.0
FSharp,k-nucleotide,5982,383660212.0
FSharp,k-nucleotide,6000,383522089.0
FSharp,mandelbrot,1145,146107475.0
FSharp,mandelbrot,1150,145337212.0
FSharp,mandelbrot,1150,148358142.0
FSharp,mandelbrot,1151,146409965.0
FSharp,mandelbrot,1159,146147636.0
FSharp,mandelbrot,1146,148789110.0
FSharp,mandelbrot,1149,146252556.0
FSharp,mandelbrot,1152,146313895.0
FSharp,mandelbrot,1157,147662219.0
FSharp,mandelbrot,1148,146719473.0
FSharp,mandelbrot,1095,131449615.0
FSharp,n-body,4207,164490608.0
FSharp,n-body,4208,166068972.0
FSharp,n-body,4200,168145748.0
FSharp,n-body,4187,168895075.0
FSharp,n-body,4215,165312992.0
FSharp,n-body,4204,165855471.0
FSharp,n-body,4202,164150033.0
FSharp,n-body,4158,169500910.0
FSharp,n-body,4185,166380249.0
FSharp,n-body,4195,168298275.0
FSharp,n-body,4176,169311090.0
FSharp,reverse-complement,11023,567313733.0
FSharp,reverse-complement,10812,565685137.0
FSharp,reverse-complement,10836,566750624.0
FSharp,reverse-complement,10655,567575636.0
FSharp,reverse-complement,10761,557164956.0
FSharp,reverse-complement,10784,567658276.0
FSharp,reverse-complement,10851,568478403.0
FSharp,reverse-complement,10850,561669888.0
FSharp,reverse-complement,10772,560224517.0
FSharp,reverse-complement,10750,562301966.0
FSharp,reverse-complement,10719,565897659.0
FSharp,spectral-norm,320,37507594.0
FSharp,spectral-norm,321,36788358.0
FSharp,spectral-norm,330,37872277.0
FSharp,spectral-norm,326,37689477.0
FSharp,spectral-norm,321,38022851.0
FSharp,spectral-norm,336,39892416.0
FSharp,spectral-norm,323,37936610.0
FSharp,spectral-norm,320,37432034.0
FSharp,spectral-norm,333,38660546.0
FSharp,spectral-norm,321,37748255.0
FSharp,spectral-norm,323,38070581.0
Fortran,fannkuch-redux,3933,540314961.0
Fortran,fannkuch-redux,3935,543318372.0
Fortran,fannkuch-redux,3929,540043296.0
Fortran,fannkuch-redux,3915,545057076.0
Fortran,fannkuch-redux,3924,545540473.0
Fortran,fannkuch-redux,3931,546474431.0
Fortran,fannkuch-redux,3921,548048524.0
Fortran,fannkuch-redux,3935,539047143.0
Fortran,fannkuch-redux,3927,542732985.0
Fortran,fannkuch-redux,3932,540548542.0
Fortran,fannkuch-redux,3936,545595709.0
Fortran,fasta,1047,52533862.0
Fortran,fasta,1043,53350450.0
Fortran,fasta,1046,54225875.0
Fortran,fasta,1049,53989852.0
Fortran,fasta,1051,53188218.0
Fortran,fasta,1154,57255162.0
Fortran,fasta,1053,54694135.0
Fortran,fasta,1050,54366559.0
Fortran,fasta,1045,53738266.0
Fortran,fasta,1039,55124919.0
Fortran,fasta,1052,53767929.0
Fortran,k-nucleotide,35442,1487535926.0
Fortran,k-nucleotide,34984,1464126258.0
Fortran,k-nucleotide,35214,1474698373.0
Fortran,k-nucleotide,35164,1442806303.0
Fortran,k-nucleotide,35215,1466923369.0
Fortran,k-nucleotide,34999,1465358920.0
Fortran,k-nucleotide,35392,1438153729.0
Fortran,k-nucleotide,35310,1467555690.0
Fortran,k-nucleotide,35408,1501606872.0
Fortran,k-nucleotide,35092,1465883698.0
Fortran,k-nucleotide,35851,1516460718.0
Fortran,mandelbrot,2076,166370240.0
Fortran,mandelbrot,2140,168034055.0
Fortran,mandelbrot,2065,166961791.0
Fortran,mandelbrot,2099,169286797.0
Fortran,mandelbrot,2072,165565616.0
Fortran,mandelbrot,2135,166170168.0
Fortran,mandelbrot,2079,169943534.0
Fortran,mandelbrot,2061,167594725.0
Fortran,mandelbrot,2116,169326959.0
Fortran,mandelbrot,2064,165801883.0
Fortran,mandelbrot,2120,166637452.0
Fortran,n-body,3428,139290782.0
Fortran,n-body,3410,139405527.0
Fortran,n-body,3415,137996961.0
Fortran,n-body,3408,138935985.0
Fortran,n-body,3425,138231153.0
Fortran,n-body,3419,137445389.0
Fortran,n-body,3422,136697527.0
Fortran,n-body,3422,139290415.0
Fortran,n-body,3429,138721690.0
Fortran,n-body,3405,139315561.0
Fortran,n-body,3409,134356468.0
Fortran,spectral-norm,368,44928656.0
Fortran,spectral-norm,354,43909800.0
Fortran,spectral-norm,369,44631416.0
Fortran,spectral-norm,329,41616653.0
Fortran,spectral-norm,353,43439342.0
Fortran,spectral-norm,360,43778209.0
Fortran,spectral-norm,353,43427012.0
Fortran,spectral-norm,333,41908036.0
Fortran,spectral-norm,368,44929999.0
Fortran,spectral-norm,354,43425243.0
Fortran,spectral-norm,367,44863106.0
Go,binary-trees,6423,891847754.0
Go,binary-trees,6505,888148056.0
Go,binary-trees,6439,895349088.0
Go,binary-trees,6396,886533130.0
Go,binary-trees,6423,881972535.0
Go,binary-trees,6489,891646581.0
Go,binary-trees,6436,887325182.0
Go,binary-trees,6410,885293449.0
Go,binary-trees,6477,900289382.0
Go,binary-trees,6422,889549480.0
Go,binary-trees,6418,896316918.0
Go,fannkuch-redux,7900,723771890.0
Go,fannkuch-redux,7908,719990895.0
Go,fannkuch-redux,7887,730299400.0
Go,fannkuch-redux,7883,723306681.0
Go,fannkuch-redux,7881,710524000.0
Go,fannkuch-redux,7855,728325405.0
Go,fannkuch-redux,7893,718227348.0
Go,fannkuch-redux,7900,732170308.0
Go,fannkuch-redux,7882,738296206.0
Go,fannkuch-redux,7901,724031654.0
Go,fannkuch-redux,7911,733161454.0
Go,fasta,824,67364818.0
Go,fasta,899,68025521.0
Go,fasta,867,68177377.0
Go,fasta,827,67928843.0
Go,fasta,815,67119639.0
Go,fasta,820,66807996.0
Go,fasta,818,68586616.0
Go,fasta,828,67119578.0
Go,fasta,848,67753366.0
Go,fasta,820,68921820.0
Go,fasta,814,67652232.0
Go,k-nucleotide,3418,355172309.0
Go,k-nucleotide,3473,360179802.0
Go,k-nucleotide,3449,356883609.0
Go,k-nucleotide,3374,357125489.0
Go,k-nucleotide,3479,359495845.0
Go,k-nucleotide,3485,364346236.0
Go,k-nucleotide,3412,356009647.0
Go,k-nucleotide,3391,351633743.0
Go,k-nucleotide,3358,356554142.0
Go,k-nucleotide,3445,352488234.0
Go,k-nucleotide,3334,356685610.0
Go,mandelbrot,680,100246509.0
Go,mandelbrot,684,100387133.0
Go,mandelbrot,681,100500109.0
Go,mandelbrot,682,102232038.0
Go,mandelbrot,684,101438093.0
Go,mandelbrot,682,100367053.0
Go,mandelbrot,679,99822438.0
Go,mandelbrot,686,100003652.0
Go,mandelbrot,681,101317368.0
Go,mandelbrot,680,100194141.0
Go,mandelbrot,679,101886336.0
Go,n-body,3647,133929100.0
Go,n-body,3669,135902912.0
Go,n-body,3657,138718700.0
Go,n-body,3645,138475719.0
Go,n-body,3667,138112194.0
Go,n-body,3651,137722121.0
Go,n-body,3636,140065071.0
Go,n-body,3679,137004470.0
Go,n-body,3674,138320569.0
Go,n-body,3632,137985182.0
Go,n-body,3663,138054700.0
Go,reverse-complement,367,18696851.0
Go,reverse-complement,368,18728590.0
Go,reverse-complement,370,19027784.0
Go,reverse-complement,371,18333083.0
Go,reverse-complement,370,18614454.0
Go,reverse-complement,370,18798048.0
Go,reverse-complement,375,19213207.0
Go,reverse-complement,374,19154675.0
Go,reverse-complement,362,18923902.0
Go,reverse-complement,373,19536449.0
Go,reverse-complement,367,18434707.0
Go,spectral-norm,362,32585914.0
Go,spectral-norm,366,32335977.0
Go,spectral-norm,362,32492958.0
Go,spectral-norm,363,32649270.0
Go,spectral-norm,382,33181494.0
Go,spectral-norm,365,33019691.0
Go,spectral-norm,381,33298193.0
Go,spectral-norm,366,32003091.0
Go,spectral-norm,394,32204385.0
Go,spectral-norm,361,32383278.0
Go,spectral-norm,362,38803612.0
JRuby,binary-trees,9221,1228800991.0
JRuby,binary-trees,8950,1208386494.0
JRuby,binary-trees,8880,1176709451.0
JRuby,binary-trees,9151,1201327613.0
JRuby,binary-trees,9132,1219489432.0
JRuby,binary-trees,9059,1205588711.0
JRuby,binary-trees,9080,1217575681.0
JRuby,binary-trees,9146,1225659705.0
JRuby,binary-trees,9089,1216647825.0
JRuby,binary-trees,9488,1222924236.0
JRuby,binary-trees,9065,1203365143.0
JRuby,fannkuch-redux,942063,115660951404.0
JRuby,fannkuch-redux,919976,118166053513.0
JRuby,fannkuch-redux,902753,115323121398.0
JRuby,fannkuch-redux,898524,115489175477.0
JRuby,fannkuch-redux,902614,114745205031.0
JRuby,fannkuch-redux,891989,113756633953.0
JRuby,fannkuch-redux,891484,115445380119.0
JRuby,fannkuch-redux,929230,118108603586.0
JRuby,fannkuch-redux,899480,114908719931.0
JRuby,fannkuch-redux,888585,112649557807.0
JRuby,fannkuch-redux,922624,117818862812.0
JRuby,fasta,28671,1686462113.0
JRuby,fasta,29147,1724782205.0
JRuby,fasta,29408,1702797217.0
JRuby,fasta,28914,1711592175.0
JRuby,fasta,28908,1679738681.0
JRuby,fasta,28102,1633461762.0
JRuby,fasta,28450,1663851024.0
JRuby,fasta,28827,1696981372.0
JRuby,fasta,28656,1697566578.0
JRuby,fasta,28895,1701822976.0
JRuby,fasta,28732,1680236178.0
JRuby,k-nucleotide,58015,5464897447.0
JRuby,k-nucleotide,81371,7086302172.0
JRuby,k-nucleotide,81806,7448757665.0
JRuby,k-nucleotide,78582,6898177653.0
JRuby,k-nucleotide,80649,7616980194.0
JRuby,k-nucleotide,57597,5402648645.0
JRuby,k-nucleotide,79359,7442870045.0
JRuby,k-nucleotide,60248,5709069981.0
JRuby,k-nucleotide,58935,5365822993.0
JRuby,k-nucleotide,77381,6866303040.0
JRuby,k-nucleotide,77103,6742755443.0
JRuby,mandelbrot,44928,5925075042.0
JRuby,mandelbrot,44716,5769277345.0
JRuby,mandelbrot,44580,5845626392.0
JRuby,mandelbrot,44536,5830308195.0
JRuby,mandelbrot,45395,6057298337.0
JRuby,mandelbrot,45143,5789931649.0
JRuby,mandelbrot,45924,5923321078.0
JRuby,mandelbrot,44982,5905961077.0
JRuby,mandelbrot,44833,5717357067.0
JRuby,mandelbrot,44555,5686437834.0
JRuby,mandelbrot,46019,6021448268.0
JRuby,n-body,57124,2705994964.0
JRuby,n-body,57087,2735916702.0
JRuby,n-body,58670,2757646750.0
JRuby,n-body,58384,2732174461.0
JRuby,n-body,57157,2729816314.0
JRuby,n-body,57383,2724505842.0
JRuby,n-body,56957,2694477294.0
JRuby,n-body,58467,2767609737.0
JRuby,n-body,57943,2748507613.0
JRuby,n-body,56789,2667626166.0
JRuby,n-body,65274,2992905301.0
JRuby,reverse-complement,3776,317119183.0
JRuby,reverse-complement,3662,301861105.0
JRuby,reverse-complement,3793,309548829.0
JRuby,reverse-complement,3734,310232971.0
JRuby,reverse-complement,3710,285123721.0
JRuby,reverse-complement,3964,308771304.0
JRuby,reverse-complement,3785,313146842.0
JRuby,reverse-complement,3870,310933104.0
JRuby,reverse-complement,3822,318561989.0
JRuby,reverse-complement,3903,317158247.0
JRuby,reverse-complement,3874,315050401.0
JRuby,spectral-norm,61663,3097962712.0
JRuby,spectral-norm,61376,3035772501.0
JRuby,spectral-norm,61053,3030431816.0
JRuby,spectral-norm,61425,3077354609.0
JRuby,spectral-norm,61181,3065838343.0
JRuby,spectral-norm,62542,3127516713.0
JRuby,spectral-norm,62366,3120154183.0
JRuby,spectral-norm,61224,3092547503.0
JRuby,spectral-norm,61171,3083109233.0
JRuby,spectral-norm,62607,3141914625.0
JRuby,spectral-norm,61253,3029525326.0
Java,binary-trees,1855,208940810.0
Java,binary-trees,1763,195145374.0
Java,binary-trees,1812,204486049.0
Java,binary-trees,1793,199974402.0
Java,binary-trees,1791,197458845.0
Java,binary-trees,1817,197795026.0
Java,binary-trees,1791,195614184.0
Java,binary-trees,1819,199433083.0
Java,binary-trees,1811,204563746.0
Java,binary-trees,1786,200350805.0
Java,binary-trees,1821,202476410.0
Java,fannkuch-redux,4024,622471734.0
Java,fannkuch-redux,4012,625264391.0
Java,fannkuch-redux,3990,622783867.0
Java,fannkuch-redux,3989,621150692.0
Java,fannkuch-redux,4010,629603490.0
Java,fannkuch-redux,4019,632433806.0
Java,fannkuch-redux,4002,620809996.0
Java,fannkuch-redux,4005,628176371.0
Java,fannkuch-redux,3998,618676761.0
Java,fannkuch-redux,4055,627235699.0
Java,fannkuch-redux,3982,619541871.0
Java,fasta,926,74250602.0
Java,fasta,905,73788202.0
Java,fasta,915,72738643.0
Java,fasta,907,73607356.0
Java,fasta,916,72038207.0
Java,fasta,909,74937552.0
Java,fasta,906,76332019.0
Java,fasta,918,72815731.0
Java,fasta,908,73058346.0
Java,fasta,914,73867488.0
Java,fasta,909,72900081.0
Java,mandelbrot,831,106421663.0
Java,mandelbrot,845,108641263.0
Java,mandelbrot,845,107895109.0
Java,mandelbrot,830,106245882.0
Java,mandelbrot,830,105000037.0
Java,mandelbrot,999,106437471.0
Java,mandelbrot,830,104381203.0
Java,mandelbrot,808,103708657.0
Java,mandelbrot,808,103438700.0
Java,mandelbrot,830,107305267.0
Java,mandelbrot,835,103874062.0
Java,n-body,4074,148129015.0
Java,n-body,4111,148029894.0
Java,n-body,4077,151776405.0
Java,n-body,4069,153412084.0
Java,n-body,4068,152011758.0
Java,n-body,4080,149108506.0
Java,n-body,4107,152400428.0
Java,n-body,4068,150396040.0
Java,n-body,4067,149383407.0
Java,n-body,4073,151011515.0
Java,n-body,4038,152993505.0
Java,reverse-complement,566,35086458.0
Java,reverse-complement,546,35286591.0
Java,reverse-complement,559,35424225.0
Java,reverse-complement,563,36831020.0
Java,reverse-complement,588,34528476.0
Java,reverse-complement,545,35028901.0
Java,reverse-complement,551,35333038.0
Java,reverse-complement,560,35394808.0
Java,reverse-complement,585,35764374.0
Java,reverse-complement,541,34789522.0
Java,reverse-complement,553,34680637.0
Java,spectral-norm,597,51964834.0
Java,spectral-norm,618,53253403.0
Java,spectral-norm,601,52858690.0
Java,spectral-norm,603,53227708.0
Java,spectral-norm,595,53333787.0
Java,spectral-norm,601,52742418.0
Java,spectral-norm,586,51213125.0
Java,spectral-norm,609,53252855.0
Java,spectral-norm,612,53181627.0
Java,spectral-norm,593,52870164.0
Java,spectral-norm,600,52962814.0
JavaScript,binary-trees,11683,704836574.0
JavaScript,binary-trees,12110,719282093.0
JavaScript,binary-trees,12080,709740431.0
JavaScript,binary-trees,12139,718067375.0
JavaScript,binary-trees,11893,711233470.0
JavaScript,binary-trees,12136,703268829.0
JavaScript,binary-trees,12140,724402503.0
JavaScript,binary-trees,11877,712289742.0
JavaScript,binary-trees,11742,709375320.0
JavaScript,binary-trees,12000,705584985.0
JavaScript,binary-trees,12228,713941838.0
JavaScript,fannkuch-redux,37828,1534151834.0
JavaScript,fannkuch-redux,37921,1504047602.0
JavaScript,fannkuch-redux,38596,1534655801.0
JavaScript,fannkuch-redux,37819,1510905983.0
JavaScript,fannkuch-redux,37744,1520895338.0
JavaScript,fannkuch-redux,37772,1506251149.0
JavaScript,fannkuch-redux,37791,1524890811.0
JavaScript,fannkuch-redux,37870,1512105016.0
JavaScript,fannkuch-redux,37854,1527935359.0
JavaScript,fannkuch-redux,37820,1537111910.0
JavaScript,fannkuch-redux,37827,1492569421.0
JavaScript,fasta,4463,177134495.0
JavaScript,fasta,4460,180855921.0
JavaScript,fasta,4454,178965851.0
JavaScript,fasta,4423,183049030.0
JavaScript,fasta,4455,180921350.0
JavaScript,fasta,4444,175996987.0
JavaScript,fasta,4394,191305418.0
JavaScript,fasta,4456,181356592.0
JavaScript,fasta,4451,184238237.0
JavaScript,fasta,4437,182318930.0
JavaScript,fasta,4456,173620772.0
JavaScript,k-nucleotide,20710,1819338848.0
JavaScript,k-nucleotide,20793,1852024433.0
JavaScript,k-nucleotide,21054,1844647316.0
JavaScript,k-nucleotide,20910,1843470318.0
JavaScript,k-nucleotide,21170,1849384791.0
JavaScript,k-nucleotide,20995,1845093054.0
JavaScript,k-nucleotide,20879,1843990580.0
JavaScript,k-nucleotide,20998,1848728116.0
JavaScript,k-nucleotide,21284,1884949275.0
JavaScript,k-nucleotide,20580,1830890883.0
JavaScript,k-nucleotide,20488,1830625074.0
JavaScript,mandelbrot,1458,194602710.0
JavaScript,mandelbrot,1503,200157204.0
JavaScript,mandelbrot,1500,195888050.0
JavaScript,mandelbrot,1482,193625787.0
JavaScript,mandelbrot,1510,195501818.0
JavaScript,mandelbrot,1505,197547895.0
JavaScript,mandelbrot,1500,198293316.0
JavaScript,mandelbrot,1487,197395185.0
JavaScript,mandelbrot,1587,196657395.0
JavaScript,mandelbrot,1582,198978008.0
JavaScript,mandelbrot,1441,193310906.0
JavaScript,n-body,5404,219750536.0
JavaScript,n-body,5342,216950678.0
JavaScript,n-body,5367,215306578.0
JavaScript,n-body,5346,215521664.0
JavaScript,n-body,5334,217958731.0
JavaScript,n-body,5328,216660029.0
JavaScript,n-body,5344,215827451.0
JavaScript,n-body,5366,215944454.0
JavaScript,n-body,5399,217223930.0
JavaScript,n-body,5332,210649851.0
JavaScript,n-body,5339,216360104.0
