language,task,duration,energy
Erlang,binary-trees,3080,204303616.28
Erlang,binary-trees,2990,200857542.9
Erlang,fannkuch-redux,33255,2253911221.58
Erlang,fannkuch-redux,32352,2234199621.28
Erlang,fannkuch-redux,33117,2217839665.81
Erlang,fannkuch-redux,32255,2237714695.72
Erlang,fannkuch-redux,32987,2223678616.28
Erlang,fannkuch-redux,32773,2212787881.8
Erlang,fannkuch-redux,32794,2219486943.52
Erlang,fannkuch-redux,32793,2232068960.83
Erlang,fannkuch-redux,33043,2234165248.86
Erlang,fannkuch-redux,32470,2223773544.56
Erlang,fannkuch-redux,32979,2233011286.29
Erlang,fasta,18548,302209616.28
Erlang,fasta,18976,309897841.86
Erlang,fasta,18577,302574616.28
Erlang,fasta,18560,301988504.97
Erlang,fasta,18563,301459602.43
Erlang,fasta,18594,298862981.15
Erlang,fasta,18616,300672542.9
Erlang,fasta,18555,299951468.46
Erlang,fasta,18515,297439468.46
Erlang,fasta,18559,302895023.02
Erlang,fasta,18567,298460023.02
Erlang,k-nucleotide,32586,1382987305.32
Erlang,k-nucleotide,32274,1367739616.28
Erlang,k-nucleotide,31863,1331452616.28
Erlang,k-nucleotide,31823,1346537632.58
Erlang,k-nucleotide,34954,1453705170.48
Erlang,k-nucleotide,32308,1370082210.67
Erlang,k-nucleotide,32803,1368239468.46
Erlang,k-nucleotide,32371,1359911096.4
Erlang,k-nucleotide,32501,1353186323.66
Erlang,k-nucleotide,32615,1373502561.22
Erlang,k-nucleotide,32454,1361754579.41
Erlang,mandelbrot,21712,2056970616.28
Erlang,mandelbrot,21921,2073114085.74
Erlang,mandelbrot,21905,2102810769.1
Erlang,mandelbrot,21999,2077661542.9
Erlang,mandelbrot,21909,2116666888.96
Erlang,mandelbrot,22014,2075630088.9
Erlang,mandelbrot,21895,2069569596.17
Erlang,mandelbrot,21930,2080333133.97
Erlang,mandelbrot,21900,2070599579.41
Erlang,mandelbrot,21904,2067703818.31
Erlang,mandelbrot,21905,2067527433.55
Erlang,n-body,105674,1441254925.55
Erlang,n-body,105131,1441807638.67
Erlang,n-body,105801,1458129383.89
Erlang,n-body,107180,1473131862.6
Erlang,n-body,105905,1449361828.93
Erlang,n-body,105731,1443024900.72
Erlang,n-body,105958,1445949628.94
Erlang,n-body,107305,1460308383.93
Erlang,n-body,105190,1452255223.48
Erlang,n-body,106661,1466425906.79
Erlang,n-body,105818,1457980823.74
Erlang,reverse-complement,2780,95839579.41
Erlang,reverse-complement,2802,120570616.28
Erlang,reverse-complement,2744,93991468.46
Erlang,reverse-complement,2800,96214468.46
Erlang,reverse-complement,2768,97320921.92
Erlang,reverse-complement,2792,94560468.46
Erlang,reverse-complement,2815,98890579.41
Erlang,reverse-complement,2779,95299616.28
Erlang,reverse-complement,2777,95814616.28
Erlang,reverse-complement,2811,97073621.28
Erlang,reverse-complement,2797,96533697.38
Erlang,spectral-norm,6089,535031468.46
Erlang,spectral-norm,6161,539550468.46
Erlang,spectral-norm,6089,536911616.28
Erlang,spectral-norm,6140,537015616.28
Erlang,spectral-norm,6082,537062616.28
Erlang,spectral-norm,6069,539895193.6
Erlang,spectral-norm,6131,538010579.41
Erlang,spectral-norm,6092,539446616.28
Erlang,spectral-norm,6098,541853695.72
Erlang,spectral-norm,6084,534338468.46
Erlang,spectral-norm,6142,540803769.1
FSharp,binary-trees,6686,92217542.9
FSharp,binary-trees,6577,95337616.28
FSharp,binary-trees,6796,93386776.82
FSharp,binary-trees,6567,93332542.9
FSharp,binary-trees,6687,89981468.46
FSharp,binary-trees,6555,93102695.72
FSharp,binary-trees,6574,98345657.79
FSharp,binary-trees,6684,90357079.82
FSharp,binary-trees,6566,90039616.28
FSharp,binary-trees,6561,93689923.28
FSharp,binary-trees,6728,94696024.02
FSharp,fannkuch-redux,3541,284760579.41
FSharp,fannkuch-redux,3517,282975769.1
FSharp,fannkuch-redux,3534,282350468.46
FSharp,fannkuch-redux,3495,283459769.1
FSharp,fannkuch-redux,3494,282948657.79
FSharp,fannkuch-redux,3523,282068468.46
FSharp,fannkuch-redux,3497,281584616.28
FSharp,fannkuch-redux,3498,279090468.46
FSharp,fannkuch-redux,3503,280199468.46
FSharp,fannkuch-redux,3508,280442853.84
FSharp,fannkuch-redux,3512,279896468.46
FSharp,fasta,4641,76601468.46
FSharp,fasta,4639,76411616.28
FSharp,fasta,4630,73904616.28
FSharp,fasta,4638,73940616.28
FSharp,fasta,4675,78865880.05
FSharp,fasta,4635,76938621.28
FSharp,fasta,4630,73503468.46
FSharp,fasta,4629,75346616.28
FSharp,fasta,4637,73909616.28
FSharp,fasta,4630,74600616.28
FSharp,fasta,4633,75013542.9
FSharp,k-nucleotide,5427,186477468.46
FSharp,k-nucleotide,5420,176193616.28
FSharp,k-nucleotide,5447,181810542.9
FSharp,k-nucleotide,5383,183004621.28
FSharp,k-nucleotide,5484,187034621.28
FSharp,k-nucleotide,5494,188513769.1
FSharp,k-nucleotide,5423,179177616.28
FSharp,k-nucleotide,5375,180522579.41
FSharp,k-nucleotide,5520,182992616.28
FSharp,k-nucleotide,5477,180267774.51
FSharp,k-nucleotide,5445,178772579.41
FSharp,mandelbrot,1177,67801896.75
FSharp,mandelbrot,1180,66626616.28
FSharp,mandelbrot,1175,66172542.9
FSharp,mandelbrot,1182,67304769.1
FSharp,mandelbrot,1220,70156621.28
FSharp,mandelbrot,1175,65949468.46
FSharp,mandelbrot,1182,66596616.28
FSharp,mandelbrot,1198,68425468.46
FSharp,mandelbrot,1179,66079468.46
FSharp,mandelbrot,1177,66733813.68
FSharp,mandelbrot,1177,66635616.28
FSharp,n-body,3512,45841616.28
FSharp,n-body,3506,46094504.97
FSharp,n-body,3510,48973468.46
FSharp,n-body,3507,45934616.28
FSharp,n-body,3506,46381695.72
FSharp,n-body,3509,45901579.41
FSharp,n-body,3505,46121934.64
FSharp,n-body,3510,49106542.9
FSharp,n-body,3515,46276706.02
FSharp,n-body,3515,49190504.97
FSharp,n-body,3508,45889657.79
FSharp,reverse-complement,9263,164887504.97
FSharp,reverse-complement,8892,160132313.66
FSharp,reverse-complement,9180,164336702.38
FSharp,reverse-complement,8689,155894627.58
FSharp,reverse-complement,8918,161680616.28
FSharp,reverse-complement,8798,173674769.1
FSharp,reverse-complement,8853,158816639.19
FSharp,reverse-complement,8608,156974717.38
FSharp,reverse-complement,8844,158616583.68
FSharp,reverse-complement,8704,161103244.22
FSharp,reverse-complement,8979,165844916.92
FSharp,spectral-norm,322,17856769.1
FSharp,spectral-norm,297,15528616.28
FSharp,spectral-norm,300,15434468.46
FSharp,spectral-norm,300,15489468.46
FSharp,spectral-norm,300,15561695.72
FSharp,spectral-norm,299,15418616.28
FSharp,spectral-norm,298,15281579.41
FSharp,spectral-norm,296,15400504.97
FSharp,spectral-norm,300,15562621.28
FSharp,spectral-norm,297,15479579.41
FSharp,spectral-norm,293,15459616.28
Fortran,fannkuch-redux,3569,308261542.9
Fortran,fannkuch-redux,3603,313232616.28
Fortran,fannkuch-redux,3576,309944621.28
Fortran,fannkuch-redux,3661,313730468.46
Fortran,fannkuch-redux,3567,310050732.23
Fortran,fannkuch-redux,3563,307285468.46
Fortran,fannkuch-redux,3624,319118921.92
Fortran,fannkuch-redux,3617,311539542.9
Fortran,fannkuch-redux,3607,310854468.46
Fortran,fannkuch-redux,3557,309673621.28
Fortran,fannkuch-redux,3612,311469504.97
Fortran,fasta,2747,38288616.28
Fortran,fasta,2748,36308616.28
Fortran,fasta,2756,36355871.53
Fortran,fasta,2752,36307616.28
Fortran,fasta,2750,35728616.28
Fortran,fasta,2750,35972511.79
Fortran,fasta,2749,35626616.28
Fortran,fasta,2754,35414616.28
Fortran,fasta,2742,35066616.28
Fortran,fasta,2736,35386616.28
Fortran,fasta,2736,35029468.46
Fortran,k-nucleotide,44741,807683542.9
Fortran,k-nucleotide,44189,538229935.62
Fortran,k-nucleotide,44124,529181702.38
Fortran,k-nucleotide,44120,535888091.1
Fortran,k-nucleotide,43912,544962791.76
Fortran,k-nucleotide,43987,536469351.62
Fortran,k-nucleotide,44001,535647422.52
Fortran,k-nucleotide,44035,529063504.97
Fortran,k-nucleotide,43910,529129634.6
Fortran,k-nucleotide,44117,530921431.89
Fortran,k-nucleotide,44179,529855468.46
Fortran,mandelbrot,2059,61268468.46
Fortran,mandelbrot,2031,58667616.28
Fortran,mandelbrot,2037,63454468.46
Fortran,mandelbrot,2031,58667616.28
Fortran,mandelbrot,2038,58474469.82
Fortran,mandelbrot,2036,58348779.21
Fortran,mandelbrot,2033,58300616.28
Fortran,mandelbrot,2037,59057769.1
Fortran,mandelbrot,2034,58641969.79
Fortran,mandelbrot,2050,61232616.28
Fortran,mandelbrot,2038,58408593.03
Fortran,n-body,3175,40305616.28
Fortran,n-body,3178,40362664.15
Fortran,n-body,3175,43406616.28
Fortran,n-body,3180,40591115.22
Fortran,n-body,3173,40106468.46
Fortran,n-body,3174,40304616.28
Fortran,n-body,3183,43947769.1
Fortran,n-body,3186,40319468.46
Fortran,n-body,3173,40441504.97
Fortran,n-body,3188,43578616.28
Fortran,n-body,3185,43867621.28
Fortran,spectral-norm,307,13952579.41
Fortran,spectral-norm,309,13992616.28
Fortran,spectral-norm,309,13921468.46
Fortran,spectral-norm,312,14179769.1
Fortran,spectral-norm,311,14013616.28
Fortran,spectral-norm,310,13956616.28
Fortran,spectral-norm,311,13958504.97
Fortran,spectral-norm,302,13832542.9
Fortran,spectral-norm,308,13894542.9
Fortran,spectral-norm,304,14124880.05
Fortran,spectral-norm,307,13895616.28
Go,binary-trees,5574,373467542.9
Go,binary-trees,5542,374579468.46
Go,binary-trees,5553,375978468.46
Go,binary-trees,5620,375423504.97
Go,binary-trees,5574,377904616.28
Go,binary-trees,5587,376849468.46
Go,binary-trees,5528,378639616.28
Go,binary-trees,5611,379799657.79
Go,binary-trees,5632,377182616.28
Go,binary-trees,5602,376260579.41
Go,binary-trees,5615,376107579.41
Go,fannkuch-redux,5464,211901579.41
Go,fannkuch-redux,5466,214757542.9
Go,fannkuch-redux,5460,217004732.23
Go,fannkuch-redux,5463,212401616.28
Go,fannkuch-redux,5474,219397921.92
Go,fannkuch-redux,5463,211652579.41
Go,fannkuch-redux,5463,211354327.3
Go,fannkuch-redux,5470,217796769.1
Go,fannkuch-redux,5460,212701125.11
Go,fannkuch-redux,5472,219005616.28
Go,fannkuch-redux,5463,211387468.46
Go,fasta,1535,35841468.46
Go,fasta,1528,35960504.97
Go,fasta,1529,35597542.9
Go,fasta,1523,35808579.41
Go,fasta,1521,36165616.28
Go,fasta,1524,35993468.46
Go,fasta,1525,36022616.28
Go,fasta,1530,36417616.28
Go,fasta,1525,36624769.1
Go,fasta,1523,35941542.9
Go,fasta,1526,35458616.28
Go,k-nucleotide,3420,228233468.46
Go,k-nucleotide,3471,230083616.28
Go,k-nucleotide,3458,228714468.46
Go,k-nucleotide,3516,231683468.46
Go,k-nucleotide,3432,231545616.28
Go,k-nucleotide,3461,229673542.9
Go,k-nucleotide,3446,229214718.4
Go,k-nucleotide,3427,230175579.41
Go,k-nucleotide,3460,228157468.46
Go,k-nucleotide,3448,231057579.41
Go,k-nucleotide,3504,227765468.46
Go,mandelbrot,784,44633695.72
Go,mandelbrot,786,44425621.28
Go,mandelbrot,790,44643616.28
Go,mandelbrot,798,44435542.9
Go,mandelbrot,787,44409579.41
Go,mandelbrot,786,44398616.28
Go,mandelbrot,788,44433543.2
Go,mandelbrot,785,43846468.46
Go,mandelbrot,782,44662769.1
Go,mandelbrot,801,46411579.41
Go,mandelbrot,786,44383616.28
Go,n-body,3052,42240468.46
Go,n-body,3043,45522616.28
Go,n-body,2975,45814542.9
Go,n-body,3057,43644616.28
Go,n-body,3040,42160616.28
Go,n-body,3040,41875468.46
Go,n-body,3042,45390621.28
Go,n-body,3042,45591616.28
Go,n-body,3043,42699833.63
Go,n-body,3043,45289468.46
Go,n-body,3041,45252468.46
Go,reverse-complement,250,5239468.46
Go,reverse-complement,241,5158616.28
Go,reverse-complement,255,5272504.97
Go,reverse-complement,253,5353468.46
Go,reverse-complement,249,5163468.46
Go,reverse-complement,251,5300579.41
Go,reverse-complement,248,6919468.46
Go,reverse-complement,255,5331616.28
Go,reverse-complement,246,6138616.28
Go,reverse-complement,245,5108468.46
Go,reverse-complement,250,5274769.1
Go,spectral-norm,361,12938542.9
Go,spectral-norm,360,12982468.46
Go,spectral-norm,363,12961468.46
Go,spectral-norm,369,13151468.46
Go,spectral-norm,362,12969616.28
Go,spectral-norm,362,14315468.46
Go,spectral-norm,363,12973616.28
Go,spectral-norm,363,13295471.07
Go,spectral-norm,363,12963504.97
Go,spectral-norm,360,15814616.28
Go,spectral-norm,361,13029812.03
JRuby,binary-trees,2222,69495616.28
JRuby,binary-trees,2269,66627542.9
JRuby,binary-trees,2243,73309468.46
JRuby,binary-trees,2367,72834853.84
JRuby,binary-trees,2175,65238468.46
JRuby,binary-trees,2157,65654616.28
JRuby,binary-trees,2123,65203621.28
JRuby,binary-trees,2161,64869468.46
JRuby,binary-trees,2176,66389616.28
JRuby,binary-trees,2064,84258579.41
JRuby,binary-trees,2149,63700542.9
JRuby,fannkuch-redux,1690,46894616.28
JRuby,fannkuch-redux,1647,44683543.2
JRuby,fannkuch-redux,1637,43972545.81
JRuby,fannkuch-redux,1659,45566769.1
JRuby,fannkuch-redux,1689,44507579.41
JRuby,fannkuch-redux,1703,44587468.46
JRuby,fannkuch-redux,1708,44689616.28
JRuby,fannkuch-redux,1753,44043542.9
JRuby,fannkuch-redux,1672,48357072.96
JRuby,fannkuch-redux,1657,43634579.41
JRuby,fannkuch-redux,1642,43778542.9
JRuby,fasta,32622,545504632.17
JRuby,fasta,31643,547540769.1
JRuby,fasta,32988,548243468.46
JRuby,fasta,33585,570287814.15
JRuby,fasta,32813,549549468.46
JRuby,fasta,29706,771033956.6
JRuby,fasta,32984,552682223.71
JRuby,fasta,32724,547776475.12
JRuby,fasta,32456,553540417.11
JRuby,fasta,32352,556426468.46
JRuby,fasta,32492,541610717.38
JRuby,k-nucleotide,55317,1672413351.21
JRuby,k-nucleotide,87447,2327630046.8
JRuby,k-nucleotide,54748,1751332980.7
JRuby,k-nucleotide,57983,1716797298.15
JRuby,k-nucleotide,57951,1792374318.66
JRuby,k-nucleotide,57451,1732447506.83
JRuby,k-nucleotide,90939,2311238549.36
JRuby,k-nucleotide,56064,1721831586.37
JRuby,k-nucleotide,97946,2493518857.86
JRuby,k-nucleotide,55980,1691178372.78
JRuby,k-nucleotide,79720,2299111812.54
JRuby,mandelbrot,13953,1080980468.46
JRuby,mandelbrot,13707,1047512579.41
JRuby,mandelbrot,14578,1085801616.28
JRuby,mandelbrot,14575,1079694602.49
JRuby,mandelbrot,13814,1062954079.44
JRuby,mandelbrot,13814,1070932224.27
JRuby,mandelbrot,14065,1089029189.6
JRuby,mandelbrot,15014,1191270468.46
JRuby,mandelbrot,13874,1075302769.1
JRuby,mandelbrot,14471,1085248587.43
JRuby,mandelbrot,14926,1100253468.46
JRuby,n-body,51416,830518094.06
JRuby,n-body,51222,824341224.01
JRuby,n-body,51259,817570468.46
JRuby,n-body,51262,813764102.46
JRuby,n-body,51520,834821133.24
JRuby,n-body,51073,812660136.47
JRuby,n-body,51389,818971877.64
JRuby,n-body,51561,818086468.46
JRuby,n-body,51584,832574358.51
JRuby,n-body,51605,835299943.58
JRuby,n-body,51085,812886371.23
JRuby,reverse-complement,3310,98477245.17
JRuby,reverse-complement,2988,87095616.28
JRuby,reverse-complement,2935,88832732.23
JRuby,reverse-complement,3067,87369616.28
JRuby,reverse-complement,3409,98529468.46
JRuby,reverse-complement,3295,99578468.46
JRuby,reverse-complement,3023,85926621.28
JRuby,reverse-complement,3355,99108616.28
JRuby,reverse-complement,3378,98208616.28
JRuby,reverse-complement,3358,100150616.28
JRuby,reverse-complement,3031,86588170.73
JRuby,spectral-norm,53675,1018936251.88
JRuby,spectral-norm,53457,1006417935.24
JRuby,spectral-norm,53808,1026073296.47
JRuby,spectral-norm,53704,1028128492.26
JRuby,spectral-norm,53808,1011215670.81
JRuby,spectral-norm,53707,1010567698.57
JRuby,spectral-norm,54162,1015876468.46
JRuby,spectral-norm,53722,1005191669.45
JRuby,spectral-norm,53993,1020498356.53
JRuby,spectral-norm,53803,1018063736.91
JRuby,spectral-norm,53639,1020690512.99
Java,binary-trees,1348,57415468.46
Java,binary-trees,1304,58476818.68
Java,binary-trees,1284,56455081.1
Java,binary-trees,1326,57147621.28
Java,binary-trees,1357,57648579.41
Java,binary-trees,1357,56817542.9
Java,binary-trees,1367,57786468.46
Java,binary-trees,1286,57052616.28
Java,binary-trees,1334,57264616.28
Java,binary-trees,1345,58111396.74
Java,binary-trees,1341,57908468.46
Java,fannkuch-redux,3236,263353616.28
Java,fannkuch-redux,3225,263937423.25
Java,fannkuch-redux,3264,266152621.28
Java,fannkuch-redux,3248,262325468.46
Java,fannkuch-redux,3230,264912468.46
Java,fannkuch-redux,3259,267027616.28
Java,fannkuch-redux,3287,267224616.28
Java,fannkuch-redux,3291,263128468.46
Java,fannkuch-redux,3270,262749468.46
Java,fannkuch-redux,3281,263139468.46
Java,fannkuch-redux,3178,266170616.28
Java,fasta,1236,36388468.46
Java,fasta,1234,39157468.46
Java,fasta,1237,38612542.9
Java,fasta,1236,34393468.46
Java,fasta,1235,36533616.28
Java,fasta,1236,36140542.9
Java,fasta,1237,34550468.46
Java,fasta,1239,36368616.28
Java,fasta,1235,36519621.28
Java,fasta,1238,36101542.9
Java,fasta,1242,37590542.9
Java,mandelbrot,875,44394468.46
Java,mandelbrot,834,42275468.46
Java,mandelbrot,836,42566616.28
Java,mandelbrot,825,41718616.28
Java,mandelbrot,827,41533664.15
Java,mandelbrot,837,42464616.28
Java,mandelbrot,834,42439542.9
Java,mandelbrot,809,41219468.46
Java,mandelbrot,815,41583718.4
Java,mandelbrot,843,43469616.28
Java,mandelbrot,812,43034616.28
Java,n-body,3316,46405123.56
Java,n-body,3312,43399769.1
Java,n-body,3316,43218769.1
Java,n-body,3313,46373621.28
Java,n-body,3317,46195542.9
Java,n-body,3318,46107468.46
Java,n-body,3314,43140621.28
Java,n-body,3314,43142616.28
Java,n-body,3314,42783468.46
Java,n-body,3312,43224542.9
Java,n-body,3313,42842468.46
Java,reverse-complement,372,9785468.46
Java,reverse-complement,358,11288468.46
Java,reverse-complement,364,9594579.41
Java,reverse-complement,361,10305542.9
Java,reverse-complement,355,9718468.46
Java,reverse-complement,369,10492579.41
Java,reverse-complement,361,9714579.41
Java,reverse-complement,364,10373542.9
Java,reverse-complement,364,9579616.28
Java,reverse-complement,365,10203468.46
Java,reverse-complement,359,10231468.46
Java,spectral-norm,331,13109431.89
Java,spectral-norm,340,14449542.9
Java,spectral-norm,330,13466468.46
Java,spectral-norm,336,13912616.28
Java,spectral-norm,346,14622468.46
Java,spectral-norm,337,13699621.28
Java,spectral-norm,345,13789468.46
Java,spectral-norm,331,13601916.92
Java,spectral-norm,344,14142621.28
Java,spectral-norm,330,13445695.72
Java,spectral-norm,347,14023732.23
JavaScript,binary-trees,8841,209445468.46
JavaScript,binary-trees,8478,206174728.89
JavaScript,binary-trees,8949,207888616.28
JavaScript,binary-trees,8861,210051542.9
JavaScript,binary-trees,8781,211808433.25
JavaScript,binary-trees,8994,213193921.92
JavaScript,binary-trees,8829,212595579.41
JavaScript,binary-trees,8467,210284323.66
JavaScript,binary-trees,8923,209007695.72
JavaScript,binary-trees,8848,211942542.9
JavaScript,binary-trees,8812,204914468.46
JavaScript,fannkuch-redux,31179,390551431.89
JavaScript,fannkuch-redux,31177,390837579.41
JavaScript,fannkuch-redux,31205,396916268.24
JavaScript,fannkuch-redux,31207,391825468.46
JavaScript,fannkuch-redux,31179,393214695.72
JavaScript,fannkuch-redux,31178,391280542.9
JavaScript,fannkuch-redux,31180,397245437.11
JavaScript,fannkuch-redux,31209,392388621.28
JavaScript,fannkuch-redux,31210,394497449.61
JavaScript,fannkuch-redux,31203,391549542.9
JavaScript,fannkuch-redux,31177,391419616.28
JavaScript,fasta,4832,64609740.6
JavaScript,fasta,4843,76265228.92
JavaScript,fasta,4840,64258616.28
JavaScript,fasta,4827,66983542.9
JavaScript,fasta,4820,63996468.46
JavaScript,fasta,4819,64284657.79
JavaScript,fasta,4830,66953468.46
JavaScript,fasta,4851,66865468.46
JavaScript,fasta,4836,65385732.23
JavaScript,fasta,4824,66927542.9
JavaScript,fasta,4836,63266468.46
JavaScript,k-nucleotide,20789,743651977.87
JavaScript,k-nucleotide,19478,723460468.46
JavaScript,k-nucleotide,22047,927909434.1
JavaScript,k-nucleotide,19156,734675468.46
JavaScript,k-nucleotide,19866,727981542.9
JavaScript,k-nucleotide,20578,728945468.46
JavaScript,k-nucleotide,19298,732189616.28
JavaScript,k-nucleotide,20616,737412672.17
JavaScript,k-nucleotide,19322,726624468.46
JavaScript,k-nucleotide,19542,737440041.87
JavaScript,k-nucleotide,19115,729673170.84
JavaScript,mandelbrot,1552,77869621.28
JavaScript,mandelbrot,1548,78801769.1
JavaScript,mandelbrot,1527,76570468.46
JavaScript,mandelbrot,1586,81177732.23
JavaScript,mandelbrot,1541,78395621.28
JavaScript,mandelbrot,1525,76704542.9
JavaScript,mandelbrot,1540,77515468.46
JavaScript,mandelbrot,1555,77857621.28
JavaScript,mandelbrot,1559,77707616.28
JavaScript,mandelbrot,1534,76990616.28
JavaScript,mandelbrot,1552,78553732.23
JavaScript,n-body,4039,58197504.97
JavaScript,n-body,4036,57041616.28
JavaScript,n-body,4027,57148769.1
JavaScript,n-body,4038,60053616.28
JavaScript,n-body,4031,56975542.9
JavaScript,n-body,4080,56949468.46
JavaScript,n-body,4036,56954616.28
JavaScript,n-body,4038,56841616.28
JavaScript,n-body,4031,57594880.05
JavaScript,n-body,4048,56989542.9
JavaScript,n-body,4050,57036735.14
JavaScript,reverse-complement,1172,17923504.97
JavaScript,reverse-complement,1142,17881468.46
