language,task,duration,energy
CSharp,binary-trees,16727,2883193670.0
CSharp,fannkuch-redux,658,243928777.0
CSharp,fannkuch-redux,732,248180891.0
CSharp,fannkuch-redux,650,237511780.0
CSharp,fannkuch-redux,758,255772569.0
CSharp,fannkuch-redux,750,275639631.0
CSharp,fannkuch-redux,751,257473684.0
CSharp,fannkuch-redux,749,253291497.0
CSharp,fannkuch-redux,703,249452462.0
CSharp,fannkuch-redux,829,272549961.0
CSharp,fannkuch-redux,713,249942900.0
CSharp,fannkuch-redux,752,271134248.0
CSharp,fasta,1385,278779743.0
CSharp,fasta,1276,225477369.0
CSharp,fasta,1445,296160953.0
CSharp,fasta,1282,244740623.0
CSharp,fasta,1259,233995437.0
CSharp,fasta,1250,216796679.0
CSharp,fasta,1248,223233589.0
CSharp,fasta,1256,219024822.0
CSharp,fasta,1235,213884310.0
CSharp,fasta,1219,236618408.0
CSharp,fasta,1264,221844012.0
CSharp,k-nucleotide,2927,496983988.0
CSharp,k-nucleotide,3155,570850559.0
CSharp,k-nucleotide,2693,457465800.0
CSharp,k-nucleotide,2963,499442586.0
CSharp,k-nucleotide,2942,504874816.0
CSharp,k-nucleotide,3020,574291558.0
CSharp,k-nucleotide,2865,501137261.0
CSharp,k-nucleotide,2850,473290861.0
CSharp,k-nucleotide,2678,454004260.0
CSharp,k-nucleotide,2931,534948273.0
CSharp,k-nucleotide,2954,562727385.0
CSharp,mandelbrot,211,54793783.0
CSharp,mandelbrot,210,56664413.0
CSharp,mandelbrot,206,55789961.0
CSharp,mandelbrot,214,58701647.0
CSharp,mandelbrot,202,54911786.0
CSharp,mandelbrot,198,54183889.0
CSharp,mandelbrot,211,57881818.0
CSharp,mandelbrot,209,57066325.0
CSharp,mandelbrot,203,55801679.0
CSharp,mandelbrot,223,59499655.0
CSharp,mandelbrot,199,53626454.0
CSharp,n-body,3574,556118214.0
CSharp,n-body,3564,555850802.0
CSharp,n-body,3572,561014062.0
CSharp,n-body,3559,549006719.0
CSharp,n-body,3557,554663669.0
CSharp,n-body,3559,558440099.0
CSharp,n-body,3559,549698974.0
CSharp,n-body,3560,549095321.0
CSharp,n-body,3560,551720324.0
CSharp,n-body,3554,551090213.0
CSharp,n-body,3568,564959096.0
CSharp,reverse-complement,692,119228179.0
CSharp,reverse-complement,664,115187174.0
CSharp,reverse-complement,704,122099703.0
CSharp,reverse-complement,664,115298406.0
CSharp,reverse-complement,657,114962819.0
CSharp,reverse-complement,693,124968621.0
CSharp,reverse-complement,702,120288534.0
CSharp,reverse-complement,669,114915260.0
CSharp,reverse-complement,667,117506405.0
CSharp,reverse-complement,688,118249974.0
CSharp,reverse-complement,665,113759070.0
CSharp,spectral-norm,530,95414622.0
CSharp,spectral-norm,528,97742030.0
CSharp,spectral-norm,541,102399016.0
CSharp,spectral-norm,465,81305731.0
CSharp,spectral-norm,598,111552748.0
CSharp,spectral-norm,495,85380807.0
CSharp,spectral-norm,545,99652637.0
CSharp,spectral-norm,538,93729404.0
CSharp,spectral-norm,501,88867948.0
CSharp,spectral-norm,342,61201256.0
CSharp,spectral-norm,510,96428821.0
Erlang,binary-trees,3616,706701079.0
Erlang,binary-trees,3045,526470683.0
Erlang,binary-trees,3695,733593945.0
Erlang,binary-trees,3708,721108719.0
Erlang,binary-trees,3712,716176600.0
Erlang,binary-trees,3587,706350923.0
Erlang,binary-trees,3253,582749254.0
Erlang,binary-trees,3907,766892712.0
Erlang,binary-trees,3929,759139101.0
Erlang,binary-trees,3579,684915156.0
Erlang,binary-trees,3983,749336186.0
Erlang,fannkuch-redux,18831,3900282825.0
Erlang,fannkuch-redux,19854,4023455471.0
Erlang,fannkuch-redux,19403,3952047634.0
Erlang,fannkuch-redux,19416,3978884931.0
Erlang,fannkuch-redux,19165,3964244484.0
Erlang,fannkuch-redux,19833,3983960582.0
Erlang,fannkuch-redux,19448,4010085497.0
Erlang,fannkuch-redux,19686,3977005679.0
Erlang,fannkuch-redux,19774,4026885073.0
Erlang,fannkuch-redux,19197,3885828451.0
Erlang,fannkuch-redux,19969,4049053667.0
Erlang,fasta,15767,2543010046.0
Erlang,fasta,15509,2439517854.0
Erlang,fasta,15262,2484188944.0
Erlang,fasta,16192,2546702619.0
Erlang,fasta,16962,2706286619.0
Erlang,fasta,15970,2542046182.0
Erlang,fasta,15556,2471524118.0
Erlang,fasta,15340,2434850263.0
Erlang,fasta,16430,2572579576.0
Erlang,fasta,16184,2567431449.0
Erlang,fasta,15770,2508999169.0
Erlang,k-nucleotide,31801,5643060483.0
Erlang,k-nucleotide,31642,5558949795.0
Erlang,k-nucleotide,31375,5667361072.0
Erlang,k-nucleotide,30870,5550444710.0
Erlang,k-nucleotide,31359,5558624327.0
Erlang,k-nucleotide,32309,5930175256.0
Erlang,k-nucleotide,31419,5667670156.0
Erlang,k-nucleotide,31603,5608301993.0
Erlang,k-nucleotide,32197,5742077716.0
Erlang,k-nucleotide,32775,5866548359.0
Erlang,k-nucleotide,32109,5734709535.0
Erlang,mandelbrot,2515,827060636.0
Erlang,mandelbrot,2524,823734700.0
Erlang,mandelbrot,2494,808201995.0
Erlang,mandelbrot,2539,826511365.0
Erlang,mandelbrot,2609,817059200.0
Erlang,mandelbrot,2578,815608029.0
Erlang,mandelbrot,2463,810153248.0
Erlang,mandelbrot,2380,799648893.0
Erlang,mandelbrot,2413,801552602.0
Erlang,mandelbrot,2658,846121908.0
Erlang,mandelbrot,2533,835329328.0
Erlang,n-body,82423,12822297181.0
Erlang,n-body,81574,12701833562.0
Erlang,n-body,81775,12757251319.0
Erlang,n-body,81792,13135441890.0
Erlang,n-body,81872,12766603115.0
Erlang,n-body,82499,12880215115.0
Erlang,n-body,81807,13224109347.0
Erlang,n-body,82778,12880062200.0
Erlang,n-body,83113,12940367674.0
Erlang,n-body,81668,12793461849.0
Erlang,n-body,81727,12700345616.0
Erlang,reverse-complement,5144,940176141.0
Erlang,reverse-complement,5241,970826091.0
Erlang,reverse-complement,4932,887460407.0
Erlang,reverse-complement,5206,942640628.0
Erlang,reverse-complement,5305,967799346.0
Erlang,reverse-complement,5114,936349159.0
Erlang,reverse-complement,5042,909741161.0
Erlang,reverse-complement,5029,913979422.0
Erlang,reverse-complement,5492,1012282138.0
Erlang,reverse-complement,5442,976593143.0
Erlang,reverse-complement,5389,983130905.0
Erlang,spectral-norm,3898,843381448.0
Erlang,spectral-norm,3669,757760754.0
Erlang,spectral-norm,3828,827533117.0
Erlang,spectral-norm,3667,801204187.0
Erlang,spectral-norm,3950,856504335.0
Erlang,spectral-norm,3720,810568829.0
Erlang,spectral-norm,3571,747780817.0
Erlang,spectral-norm,3779,812915860.0
Erlang,spectral-norm,3759,815447788.0
Erlang,spectral-norm,3697,794473012.0
Erlang,spectral-norm,3683,741261197.0
FSharp,binary-trees,5443,862344260.0
FSharp,binary-trees,5487,884477713.0
FSharp,binary-trees,5640,903176865.0
FSharp,binary-trees,5489,879753013.0
FSharp,binary-trees,5545,889751976.0
FSharp,binary-trees,5479,880070165.0
FSharp,binary-trees,5395,861059825.0
FSharp,binary-trees,5465,867584099.0
FSharp,binary-trees,5440,861756826.0
FSharp,binary-trees,5569,890649651.0
FSharp,binary-trees,5378,848767020.0
FSharp,fannkuch-redux,525,188649667.0
FSharp,fannkuch-redux,542,191570216.0
FSharp,fannkuch-redux,523,181452240.0
FSharp,fannkuch-redux,526,191435947.0
FSharp,fannkuch-redux,537,190734552.0
FSharp,fannkuch-redux,544,186844142.0
FSharp,fannkuch-redux,537,187803322.0
FSharp,fannkuch-redux,536,190648603.0
FSharp,fannkuch-redux,532,187150768.0
FSharp,fannkuch-redux,535,185410257.0
FSharp,fannkuch-redux,536,193755452.0
FSharp,fasta,3969,653434912.0
FSharp,fasta,3949,633266903.0
FSharp,fasta,3951,622527849.0
FSharp,fasta,3957,627971905.0
FSharp,fasta,3955,625396263.0
FSharp,fasta,3954,625102591.0
FSharp,fasta,3966,625068031.0
FSharp,fasta,3922,623171691.0
FSharp,fasta,3961,623947912.0
FSharp,fasta,3946,625378227.0
FSharp,fasta,3930,619654675.0
FSharp,k-nucleotide,5604,933133338.0
FSharp,k-nucleotide,5752,967961829.0
FSharp,k-nucleotide,6357,1145637149.0
FSharp,k-nucleotide,5830,970166626.0
FSharp,k-nucleotide,5816,967773560.0
FSharp,k-nucleotide,6382,1117256766.0
FSharp,k-nucleotide,5841,979087260.0
FSharp,k-nucleotide,6122,1023680993.0
FSharp,k-nucleotide,6331,1141253649.0
FSharp,k-nucleotide,6385,1131054652.0
FSharp,k-nucleotide,5728,978312961.0
FSharp,mandelbrot,219,62941202.0
FSharp,mandelbrot,221,62028440.0
FSharp,mandelbrot,234,64291032.0
FSharp,mandelbrot,248,64890519.0
FSharp,mandelbrot,212,60255122.0
FSharp,mandelbrot,237,64918274.0
FSharp,mandelbrot,213,61003148.0
FSharp,mandelbrot,211,60754273.0
FSharp,mandelbrot,214,61296681.0
FSharp,mandelbrot,210,60274654.0
FSharp,mandelbrot,204,59096246.0
FSharp,n-body,3615,569698825.0
FSharp,n-body,3659,569695193.0
FSharp,n-body,3623,564762054.0
FSharp,n-body,3651,575277774.0
FSharp,n-body,3623,559383457.0
FSharp,n-body,3662,575812080.0
FSharp,n-body,3666,576005536.0
FSharp,n-body,3624,562442167.0
FSharp,n-body,3625,568926847.0
FSharp,n-body,3610,567943408.0
FSharp,n-body,3624,569187286.0
FSharp,reverse-complement,8507,1360786821.0
FSharp,reverse-complement,8101,1314608988.0
FSharp,reverse-complement,8156,1320024035.0
FSharp,reverse-complement,8261,1325152219.0
FSharp,reverse-complement,8300,1362378108.0
FSharp,reverse-complement,8474,1354254212.0
FSharp,reverse-complement,8337,1330862312.0
FSharp,reverse-complement,8457,1352872023.0
FSharp,reverse-complement,8182,1331899551.0
FSharp,reverse-complement,8275,1343435789.0
FSharp,reverse-complement,8621,1374847921.0
FSharp,spectral-norm,267,57492159.0
FSharp,spectral-norm,273,58046863.0
FSharp,spectral-norm,237,46565463.0
FSharp,spectral-norm,258,55394778.0
FSharp,spectral-norm,281,58909795.0
FSharp,spectral-norm,252,51512839.0
FSharp,spectral-norm,246,51081069.0
FSharp,spectral-norm,274,58025640.0
FSharp,spectral-norm,261,55900368.0
FSharp,spectral-norm,260,51260395.0
FSharp,spectral-norm,245,51001635.0
Fortran,fannkuch-redux,503,168708042.0
Fortran,fannkuch-redux,480,166629033.0
Fortran,fannkuch-redux,530,171978045.0
Fortran,fannkuch-redux,381,144702158.0
Fortran,fannkuch-redux,452,164369828.0
Fortran,fannkuch-redux,384,145676030.0
Fortran,fannkuch-redux,388,146105878.0
Fortran,fannkuch-redux,393,145521283.0
Fortran,fannkuch-redux,340,137238752.0
Fortran,fannkuch-redux,456,163992571.0
Fortran,fannkuch-redux,366,141761804.0
Fortran,fasta,1029,164193078.0
Fortran,fasta,1016,161218256.0
Fortran,fasta,1028,161382400.0
Fortran,fasta,1021,162424020.0
Fortran,fasta,1041,163342321.0
Fortran,fasta,1023,162982323.0
Fortran,fasta,1032,161934497.0
Fortran,fasta,1026,164727306.0
Fortran,fasta,1027,161174847.0
Fortran,fasta,1025,163264460.0
Fortran,fasta,1017,161805566.0
Fortran,k-nucleotide,30944,4872322569.0
Fortran,k-nucleotide,31324,4874517661.0
Fortran,k-nucleotide,31283,4896754442.0
Fortran,k-nucleotide,31384,4884850836.0
Fortran,k-nucleotide,31291,4871101897.0
Fortran,k-nucleotide,31253,4837451875.0
Fortran,k-nucleotide,31181,4815102992.0
Fortran,k-nucleotide,31246,4837361058.0
Fortran,k-nucleotide,31303,4877511006.0
Fortran,k-nucleotide,31304,4851677976.0
Fortran,k-nucleotide,31206,4869147224.0
Fortran,mandelbrot,652,128382505.0
Fortran,mandelbrot,658,135300300.0
Fortran,mandelbrot,608,124728444.0
Fortran,mandelbrot,617,128289966.0
Fortran,mandelbrot,722,136774605.0
Fortran,mandelbrot,677,131660824.0
Fortran,mandelbrot,617,130410081.0
Fortran,mandelbrot,605,125148724.0
Fortran,mandelbrot,610,126719186.0
Fortran,mandelbrot,613,124986747.0
Fortran,mandelbrot,612,125128234.0
Fortran,n-body,3615,562018299.0
Fortran,n-body,3611,566166493.0
Fortran,n-body,3651,567120833.0
Fortran,n-body,3623,559570504.0
Fortran,n-body,3607,561364296.0
Fortran,n-body,3607,563394723.0
Fortran,n-body,3603,564156890.0
Fortran,n-body,3627,564884376.0
Fortran,n-body,3616,560882004.0
Fortran,n-body,3614,564022468.0
Fortran,n-body,3599,563594526.0
Fortran,spectral-norm,265,79369858.0
Fortran,spectral-norm,189,59970821.0
Fortran,spectral-norm,187,58384570.0
Fortran,spectral-norm,305,85497837.0
Fortran,spectral-norm,236,71268836.0
Fortran,spectral-norm,223,67638714.0
Fortran,spectral-norm,302,84465877.0
Fortran,spectral-norm,148,47967338.0
Fortran,spectral-norm,223,68160157.0
Fortran,spectral-norm,297,83079200.0
Fortran,spectral-norm,157,50387073.0
Go,binary-trees,15013,4222372265.0
Go,binary-trees,14693,4080470697.0
Go,binary-trees,15366,4274437015.0
Go,binary-trees,14373,3986505327.0
Go,binary-trees,13898,3882663743.0
Go,binary-trees,14559,4056096164.0
Go,binary-trees,13970,3904159241.0
Go,binary-trees,13813,3849064496.0
Go,binary-trees,15844,4414941695.0
Go,binary-trees,15334,4315366310.0
Go,binary-trees,13066,3643116055.0
Go,fannkuch-redux,6111,1079738657.0
Go,fannkuch-redux,6152,1080999364.0
Go,fannkuch-redux,6141,1075357459.0
Go,fannkuch-redux,6131,1102582994.0
Go,fannkuch-redux,6105,1078912085.0
Go,fannkuch-redux,6129,1102384641.0
Go,fannkuch-redux,6136,1088648764.0
Go,fannkuch-redux,6129,1075968344.0
Go,fannkuch-redux,6121,1098771959.0
Go,fannkuch-redux,6106,1093811782.0
Go,fannkuch-redux,6127,1111728655.0
Go,fasta,1139,192468195.0
Go,fasta,1144,194289972.0
Go,fasta,1176,219370263.0
Go,fasta,1112,190554384.0
Go,fasta,1382,259359375.0
Go,fasta,1298,239635877.0
Go,fasta,1424,259768564.0
Go,fasta,1170,195263506.0
Go,fasta,1161,192628695.0
Go,fasta,1446,270233338.0
Go,fasta,1243,238617282.0
Go,k-nucleotide,3790,714411830.0
Go,k-nucleotide,3952,734985719.0
Go,k-nucleotide,3982,748385508.0
Go,k-nucleotide,3820,735680903.0
Go,k-nucleotide,3952,759623864.0
Go,k-nucleotide,3835,707311933.0
Go,k-nucleotide,3904,722738761.0
Go,k-nucleotide,3973,735644377.0
Go,k-nucleotide,3927,743175893.0
Go,k-nucleotide,3810,707106650.0
Go,k-nucleotide,3956,742177195.0
Go,mandelbrot,148,44995064.0
Go,mandelbrot,144,44123405.0
Go,mandelbrot,141,43299521.0
Go,mandelbrot,143,43719343.0
Go,mandelbrot,144,43951630.0
Go,mandelbrot,158,46753822.0
Go,mandelbrot,161,47241363.0
Go,mandelbrot,146,43788659.0
Go,mandelbrot,143,44423087.0
Go,mandelbrot,155,46365798.0
Go,mandelbrot,144,44003537.0
Go,n-body,3915,607875853.0
Go,n-body,3909,607143299.0
Go,n-body,3910,609457251.0
Go,n-body,3911,615340370.0
Go,n-body,3913,604124307.0
Go,n-body,3916,608143294.0
Go,n-body,3911,608219705.0
Go,n-body,3909,605717531.0
Go,n-body,3908,607983787.0
Go,n-body,3914,607121252.0
Go,n-body,3912,624307285.0
Go,reverse-complement,696,125683106.0
Go,reverse-complement,767,140361470.0
Go,reverse-complement,808,147143835.0
Go,reverse-complement,680,125775783.0
Go,reverse-complement,754,138197993.0
Go,reverse-complement,791,145412600.0
Go,reverse-complement,723,132038733.0
Go,reverse-complement,727,134376215.0
Go,reverse-complement,758,138078919.0
Go,reverse-complement,788,143065430.0
Go,reverse-complement,736,134675896.0
Go,spectral-norm,430,74922852.0
Go,spectral-norm,411,68845745.0
Go,spectral-norm,396,68340261.0
Go,spectral-norm,401,68958912.0
Go,spectral-norm,398,70666298.0
Go,spectral-norm,398,67325330.0
Go,spectral-norm,395,68059682.0
Go,spectral-norm,393,68742691.0
Go,spectral-norm,392,66468350.0
Go,spectral-norm,395,68044715.0
Go,spectral-norm,393,67605574.0
JRuby,binary-trees,8059,1751849057.0
JRuby,binary-trees,8112,1732963053.0
JRuby,binary-trees,7998,1772068103.0
JRuby,binary-trees,8675,1857499627.0
JRuby,binary-trees,8635,1876966091.0
JRuby,binary-trees,8187,1809738122.0
JRuby,binary-trees,7077,1513602723.0
JRuby,binary-trees,8652,1874170319.0
JRuby,binary-trees,8498,1868125711.0
JRuby,binary-trees,8108,1766985342.0
JRuby,binary-trees,7424,1596724951.0
JRuby,fannkuch-redux,406751,51400359424.0
JRuby,fannkuch-redux,800133,51280068908.0
JRuby,fannkuch-redux,469826,64898104554.0
JRuby,fannkuch-redux,858456,68863987032.0
JRuby,fannkuch-redux,366845,37739653926.0
JRuby,fannkuch-redux,757860,47316127113.0
JRuby,fannkuch-redux,400084,50632561835.0
JRuby,fannkuch-redux,939629,19363859017.0
JRuby,fannkuch-redux,410883,50894318884.0
JRuby,fannkuch-redux,348855,37619306560.0
JRuby,fannkuch-redux,448047,58863267901.0
JRuby,fasta,29969,4952552215.0
JRuby,fasta,29494,4976416598.0
JRuby,fasta,29729,4922719133.0
JRuby,fasta,29713,4839665015.0
JRuby,fasta,29319,4947090461.0
JRuby,fasta,29353,4934724966.0
JRuby,fasta,29669,4896914468.0
JRuby,fasta,28848,4821774050.0
JRuby,fasta,29728,4909967425.0
JRuby,fasta,31034,5136822333.0
JRuby,fasta,30349,5012440278.0
JRuby,k-nucleotide,50146,9927122579.0
JRuby,k-nucleotide,71221,14024283420.0
JRuby,k-nucleotide,133035,24230407637.0
JRuby,k-nucleotide,53093,10627848364.0
JRuby,k-nucleotide,131701,25171889910.0
JRuby,k-nucleotide,52202,10240221773.0
JRuby,k-nucleotide,79925,15666666441.0
JRuby,k-nucleotide,52232,10311467875.0
JRuby,k-nucleotide,79979,15661804527.0
JRuby,k-nucleotide,49370,9513172870.0
JRuby,k-nucleotide,65591,12927615969.0
JRuby,mandelbrot,29512,9197977698.0
JRuby,mandelbrot,27195,8628225545.0
JRuby,mandelbrot,27584,8542273464.0
JRuby,mandelbrot,28402,8916557653.0
JRuby,mandelbrot,25397,8151522461.0
JRuby,mandelbrot,28762,9028689211.0
JRuby,mandelbrot,28366,8730455903.0
JRuby,mandelbrot,26965,8633893543.0
JRuby,mandelbrot,28742,8707360340.0
JRuby,mandelbrot,27165,8652236207.0
JRuby,mandelbrot,28601,8867839497.0
JRuby,n-body,45365,7939260093.0
JRuby,n-body,45143,7769993197.0
JRuby,n-body,45166,7807905359.0
JRuby,n-body,46204,8021386202.0
JRuby,n-body,45712,7649441538.0
JRuby,n-body,45470,7939981156.0
JRuby,n-body,45120,7684553203.0
JRuby,n-body,45571,7863259384.0
JRuby,n-body,45418,7886150840.0
JRuby,n-body,45931,8005651314.0
JRuby,n-body,45050,7764432191.0
JRuby,reverse-complement,4689,896121657.0
JRuby,reverse-complement,5097,957916480.0
JRuby,reverse-complement,4914,936679603.0
JRuby,reverse-complement,4606,856108971.0
JRuby,reverse-complement,4981,938184026.0
JRuby,reverse-complement,4876,906516337.0
JRuby,reverse-complement,4735,886722271.0
JRuby,reverse-complement,4813,907840593.0
JRuby,reverse-complement,4612,881835073.0
JRuby,reverse-complement,5061,958904953.0
JRuby,reverse-complement,4666,873259803.0
JRuby,spectral-norm,69707,12660802267.0
JRuby,spectral-norm,71818,12848509601.0
JRuby,spectral-norm,78371,13957643238.0
JRuby,spectral-norm,71587,12751207900.0
JRuby,spectral-norm,69862,12444275073.0
JRuby,spectral-norm,69727,12462294787.0
JRuby,spectral-norm,64974,11369801268.0
JRuby,spectral-norm,69049,12192556661.0
JRuby,spectral-norm,68507,12175943553.0
JRuby,spectral-norm,66725,11652377579.0
JRuby,spectral-norm,70230,12688028672.0
Java,binary-trees,2257,412521116.0
Java,binary-trees,2919,571123982.0
Java,binary-trees,2923,572136397.0
Java,binary-trees,2211,397819438.0
Java,binary-trees,2851,573566453.0
Java,binary-trees,2796,554421020.0
Java,binary-trees,2193,403925506.0
Java,binary-trees,2486,466728717.0
Java,binary-trees,2333,446174878.0
Java,binary-trees,2232,408418302.0
Java,binary-trees,2259,422485247.0
Java,fannkuch-redux,838,251489283.0
Java,fannkuch-redux,1098,343064337.0
Java,fannkuch-redux,1247,373802141.0
Java,fannkuch-redux,907,266163954.0
Java,fannkuch-redux,826,233440641.0
Java,fannkuch-redux,1150,343327902.0
Java,fannkuch-redux,1031,327621485.0
Java,fannkuch-redux,1002,272061965.0
Java,fannkuch-redux,1113,340200606.0
Java,fannkuch-redux,862,249207296.0
Java,fannkuch-redux,1163,336055634.0
Java,fasta,1653,284139146.0
Java,fasta,1684,308422710.0
Java,fasta,1665,295384046.0
Java,fasta,1391,237425695.0
Java,fasta,1388,235092976.0
Java,fasta,1271,211714210.0
Java,fasta,1670,299112537.0
Java,fasta,1362,228448590.0
Java,fasta,1673,297537378.0
Java,fasta,1333,217497512.0
Java,fasta,1695,310115218.0
Java,mandelbrot,477,125171215.0
Java,mandelbrot,458,121344465.0
Java,mandelbrot,395,98270537.0
Java,mandelbrot,413,107915393.0
Java,mandelbrot,470,123352462.0
Java,mandelbrot,474,124559340.0
Java,mandelbrot,462,122461943.0
Java,mandelbrot,496,130101838.0
Java,mandelbrot,465,123502142.0
Java,mandelbrot,328,77307421.0
Java,mandelbrot,473,125046742.0
Java,n-body,3424,531290227.0
Java,n-body,3460,543291270.0
Java,n-body,3428,534587359.0
Java,n-body,3475,559307745.0
Java,n-body,3460,541364796.0
Java,n-body,3472,544527412.0
Java,n-body,3452,539448450.0
Java,n-body,3465,543521069.0
Java,n-body,3430,530079948.0
Java,n-body,3444,543608821.0
Java,n-body,3465,539853430.0
Java,reverse-complement,709,128254782.0
Java,reverse-complement,799,148719146.0
Java,reverse-complement,864,156182933.0
Java,reverse-complement,749,136585390.0
Java,reverse-complement,957,174544989.0
Java,reverse-complement,853,156542715.0
Java,reverse-complement,893,165496859.0
Java,reverse-complement,892,160546553.0
Java,reverse-complement,827,147413458.0
Java,reverse-complement,815,150228329.0
Java,reverse-complement,890,163362203.0
Java,spectral-norm,2170,586417046.0
Java,spectral-norm,2523,678362273.0
Java,spectral-norm,2310,623350774.0
Java,spectral-norm,2423,656402502.0
Java,spectral-norm,2266,610425830.0
Java,spectral-norm,2480,664846385.0
Java,spectral-norm,2535,679132038.0
Java,spectral-norm,2501,666125022.0
Java,spectral-norm,2237,604146599.0
Java,spectral-norm,2383,641084325.0
Java,spectral-norm,2639,717297882.0
JavaScript,binary-trees,16660,2906776511.0
JavaScript,binary-trees,22728,4013350144.0
JavaScript,binary-trees,19762,3570779694.0
JavaScript,binary-trees,22640,4068027296.0
JavaScript,binary-trees,17994,3217819050.0
JavaScript,binary-trees,19402,3464579008.0
JavaScript,binary-trees,19455,3469751212.0
JavaScript,binary-trees,18450,3316709520.0
JavaScript,binary-trees,22112,3976106847.0
JavaScript,binary-trees,18551,3255539480.0
JavaScript,binary-trees,16593,2883048841.0
JavaScript,fannkuch-redux,25880,4029457894.0
JavaScript,fannkuch-redux,25883,4036858267.0
JavaScript,fannkuch-redux,25868,4016384976.0
JavaScript,fannkuch-redux,25874,4025039741.0
JavaScript,fannkuch-redux,25863,4037288314.0
JavaScript,fannkuch-redux,25860,4059354038.0
JavaScript,fannkuch-redux,25849,4052876787.0
JavaScript,fannkuch-redux,25850,4012294733.0
JavaScript,fannkuch-redux,25863,4068995063.0
JavaScript,fannkuch-redux,25858,4047231449.0
JavaScript,fannkuch-redux,25840,4043398196.0
JavaScript,fasta,3873,610988744.0
JavaScript,fasta,3875,610187681.0
JavaScript,fasta,3934,620550443.0
JavaScript,fasta,3863,602329005.0
JavaScript,fasta,3882,609191335.0
JavaScript,fasta,3851,599556411.0
JavaScript,fasta,3845,597962607.0
JavaScript,fasta,3842,598580052.0
JavaScript,fasta,3886,607485811.0
JavaScript,fasta,3873,606475900.0
JavaScript,fasta,3882,615182863.0
JavaScript,k-nucleotide,16911,2963188481.0
JavaScript,k-nucleotide,16026,2824367214.0
JavaScript,k-nucleotide,16383,2845646279.0
JavaScript,k-nucleotide,16752,2908093018.0
JavaScript,k-nucleotide,16328,2862025987.0
JavaScript,k-nucleotide,16008,2887048786.0
JavaScript,k-nucleotide,17157,2988803154.0
JavaScript,k-nucleotide,15931,2829747641.0
JavaScript,k-nucleotide,16589,2889243391.0
JavaScript,k-nucleotide,16077,2800185192.0
JavaScript,k-nucleotide,16155,2816937163.0
JavaScript,mandelbrot,41,6510238.0
JavaScript,mandelbrot,41,6361380.0
JavaScript,mandelbrot,43,6582652.0
JavaScript,mandelbrot,43,6677663.0
JavaScript,mandelbrot,48,8133994.0
JavaScript,mandelbrot,41,6263408.0
JavaScript,mandelbrot,43,6652488.0
JavaScript,mandelbrot,41,6551556.0
JavaScript,mandelbrot,42,6480881.0
JavaScript,mandelbrot,50,8504261.0
JavaScript,mandelbrot,49,8401421.0
JavaScript,n-body,4829,771175236.0
JavaScript,n-body,4811,753073390.0
JavaScript,n-body,4817,748561279.0
JavaScript,n-body,4823,756143086.0
JavaScript,n-body,4803,749432953.0
JavaScript,n-body,4995,783001805.0
JavaScript,n-body,4817,752530586.0
JavaScript,n-body,4808,754807644.0
JavaScript,n-body,4808,751316889.0
JavaScript,n-body,4800,754053549.0
