language,task,duration,energy
CSharp,k-nucleotide,1717,59886515.292
CSharp,k-nucleotide,1723,59736799.718
CSharp,k-nucleotide,1816,63635568.081
CSharp,k-nucleotide,1712,59717760.825
CSharp,k-nucleotide,1693,60491026.168
CSharp,k-nucleotide,1699,59424715.216
CSharp,k-nucleotide,1705,59755747.767
CSharp,k-nucleotide,1716,60335064.884
CSharp,k-nucleotide,1720,60468579.891
CSharp,k-nucleotide,1804,63284393.287
CSharp,k-nucleotide,1717,59743298.854
CSharp,mandelbrot,559,34181771.402
CSharp,mandelbrot,564,35963169.416
CSharp,mandelbrot,567,37429805.514
CSharp,mandelbrot,561,33784625.909
CSharp,mandelbrot,561,34326803.495
CSharp,mandelbrot,565,35685787.345
CSharp,mandelbrot,573,37708909.688
CSharp,mandelbrot,568,37131733.356
CSharp,mandelbrot,564,35713758.254
CSharp,mandelbrot,559,34540868.414
CSharp,mandelbrot,559,34163434.546
CSharp,n-body,2959,33938055.996
CSharp,n-body,2958,33504706.26
CSharp,n-body,2958,33382902.475
CSharp,n-body,2960,33574757.345
CSharp,n-body,2958,33646733.371
CSharp,n-body,2958,33479729.95
CSharp,n-body,2958,33373730.501
CSharp,n-body,2960,33638833.515
CSharp,n-body,2957,33964936.407
CSharp,n-body,2963,33576731.283
CSharp,n-body,2961,33390913.053
CSharp,reverse-complement,440,6345750.944
CSharp,reverse-complement,442,6361785.637
CSharp,reverse-complement,442,6385769.675
CSharp,reverse-complement,439,6418897.03
CSharp,reverse-complement,446,6360869.798
CSharp,reverse-complement,441,6340734.123
CSharp,reverse-complement,444,6298357.105
CSharp,reverse-complement,440,6331709.293
CSharp,reverse-complement,446,6290684.581
CSharp,reverse-complement,441,6287694.646
CSharp,reverse-complement,442,6565824.53
CSharp,spectral-norm,168,9977788.543
CSharp,spectral-norm,171,10140030.433
CSharp,spectral-norm,171,9995276.409
CSharp,spectral-norm,171,10029847.793
CSharp,spectral-norm,169,10001625.008
CSharp,spectral-norm,171,10000745.148
CSharp,spectral-norm,171,10058916.326
CSharp,spectral-norm,172,9982395.136
CSharp,spectral-norm,166,9988707.513
CSharp,spectral-norm,172,9973734.872
CSharp,spectral-norm,183,10241810.561
Erlang,binary-trees,2586,172078839.687
Erlang,binary-trees,2662,173684032.373
Erlang,binary-trees,2677,172858726.831
Erlang,binary-trees,2554,169025669.584
Erlang,binary-trees,2686,173884186.502
Erlang,binary-trees,2690,173368714.237
Erlang,binary-trees,2589,171708783.11
Erlang,binary-trees,2551,169607382.911
Erlang,binary-trees,2678,173192735.271
Erlang,binary-trees,2652,173827867.801
Erlang,binary-trees,2657,173514806.938
Erlang,fannkuch-redux,17749,1862135559.17
Erlang,fannkuch-redux,17855,1880013747.018
Erlang,fannkuch-redux,17818,1886117732.081
Erlang,fannkuch-redux,18872,1945110331.014
Erlang,fannkuch-redux,17306,1845908785.88
Erlang,fannkuch-redux,18265,1893795912.664
Erlang,fannkuch-redux,19001,1958421907.517
Erlang,fannkuch-redux,17880,1862381392.421
Erlang,fannkuch-redux,18425,1977731174.713
Erlang,fannkuch-redux,606263,1919211196.401
Erlang,fannkuch-redux,17879,1868261560.829
Erlang,fasta,15608,229110447.19
Erlang,fasta,15789,231194540.621
Erlang,fasta,15603,229271736.123
Erlang,fasta,15585,238456190.184
Erlang,fasta,15526,227620721.649
Erlang,fasta,15567,229016435.506
Erlang,fasta,18132,250215711.519
Erlang,fasta,15625,229694704.011
Erlang,fasta,15592,229813131.883
Erlang,fasta,15522,229345817.727
Erlang,fasta,15717,230440807.997
Erlang,k-nucleotide,27867,1137682702.405
Erlang,k-nucleotide,27936,1138126527.05
Erlang,k-nucleotide,27804,1119680734.006
Erlang,k-nucleotide,27434,1114244920.852
Erlang,k-nucleotide,27411,1122717713.643
Erlang,k-nucleotide,27470,1139576374.202
Erlang,k-nucleotide,27411,1131712569.783
Erlang,k-nucleotide,27508,1126808570.727
Erlang,k-nucleotide,27512,1119608261.91
Erlang,k-nucleotide,28334,1177339134.812
Erlang,k-nucleotide,28188,1131962743.121
Erlang,mandelbrot,13259,1501140262.364
Erlang,mandelbrot,13160,1490348776.507
Erlang,mandelbrot,13251,1500964808.349
Erlang,mandelbrot,13239,1499088711.826
Erlang,mandelbrot,13229,1498208686.033
Erlang,mandelbrot,13279,1503229423.521
Erlang,mandelbrot,13435,1507977168.267
Erlang,mandelbrot,13259,1501658972.485
Erlang,mandelbrot,13239,1499470690.989
Erlang,mandelbrot,13222,1497793829.357
Erlang,mandelbrot,13271,1502309857.981
Erlang,n-body,103289,1111968179.28
Erlang,n-body,102680,1081587485.607
Erlang,n-body,102585,1091109449.926
Erlang,n-body,104050,1085980443.93
Erlang,n-body,102297,1067556116.205
Erlang,n-body,102516,1080278671.976
Erlang,n-body,102712,1076499581.243
Erlang,n-body,102794,1074302325.011
Erlang,n-body,103955,1090400792.322
Erlang,n-body,102174,1071819481.873
Erlang,n-body,103975,1090287919.241
Erlang,reverse-complement,2550,73301287.111
Erlang,reverse-complement,2594,73589720.376
Erlang,reverse-complement,2579,73728794.704
Erlang,reverse-complement,2617,73775765.6
Erlang,reverse-complement,2551,73305191.887
Erlang,reverse-complement,2582,73996052.676
Erlang,reverse-complement,2645,73971729.553
Erlang,reverse-complement,2582,73205758.695
Erlang,reverse-complement,2588,73685878.123
Erlang,reverse-complement,2577,73290407.146
Erlang,reverse-complement,2548,76069396.778
Erlang,spectral-norm,3738,410392264.173
Erlang,spectral-norm,3710,408424014.56
Erlang,spectral-norm,3642,405534783.713
Erlang,spectral-norm,3734,408227112.358
Erlang,spectral-norm,3672,406631799.179
Erlang,spectral-norm,3674,407217095.606
Erlang,spectral-norm,3660,407159730.967
Erlang,spectral-norm,3694,410417057.582
Erlang,spectral-norm,3664,407833828.199
Erlang,spectral-norm,3666,406687758.569
Erlang,spectral-norm,3654,405527713.504
FSharp,binary-trees,6469,64323336.983
FSharp,binary-trees,6510,64854161.874
FSharp,binary-trees,6596,63689769.505
FSharp,binary-trees,6612,64271249.112
FSharp,binary-trees,6596,63846416.114
FSharp,binary-trees,6485,63658108.641
FSharp,binary-trees,6466,63982208.255
FSharp,binary-trees,6766,65700442.152
FSharp,binary-trees,6499,63523933.275
FSharp,binary-trees,6603,64233833.937
FSharp,binary-trees,6915,66114741.364
FSharp,fannkuch-redux,2185,239467308.526
FSharp,fannkuch-redux,2181,238566931.923
FSharp,fannkuch-redux,2197,239799733.137
FSharp,fannkuch-redux,2217,241052399.289
FSharp,fannkuch-redux,2201,239699815.414
FSharp,fannkuch-redux,2187,238940606.604
FSharp,fannkuch-redux,2186,238604713.726
FSharp,fannkuch-redux,2184,238184815.904
FSharp,fannkuch-redux,2204,240364916.225
FSharp,fannkuch-redux,2177,237427694.814
FSharp,fannkuch-redux,2202,240295816.51
FSharp,fasta,80005,63288011.865
FSharp,fasta,3898,60283245.022
FSharp,fasta,3900,58513706.593
FSharp,fasta,3881,59424770.167
FSharp,fasta,3890,60118868.32
FSharp,fasta,3883,59761832.929
FSharp,fasta,3884,59985067.218
FSharp,fasta,3882,59634730.299
FSharp,fasta,3882,58862697.299
FSharp,fasta,3880,59409720.422
FSharp,fasta,3882,58672689.614
FSharp,k-nucleotide,4521,134709998.264
FSharp,k-nucleotide,4526,131828779.144
FSharp,k-nucleotide,4541,132113815.596
FSharp,k-nucleotide,4519,131752733.689
FSharp,k-nucleotide,4526,132433442.108
FSharp,k-nucleotide,4515,131226407.173
FSharp,k-nucleotide,4518,131888599.594
FSharp,k-nucleotide,4511,131308441.749
FSharp,k-nucleotide,4513,132527843.82
FSharp,k-nucleotide,4518,131694269.336
FSharp,k-nucleotide,4526,131282100.179
FSharp,mandelbrot,691,42150721.988
FSharp,mandelbrot,695,42524715.959
FSharp,mandelbrot,698,42743387.652
FSharp,mandelbrot,694,42394830.445
FSharp,mandelbrot,695,42115795.64
FSharp,mandelbrot,696,42907733.835
FSharp,mandelbrot,696,41977736.309
FSharp,mandelbrot,697,42633778.633
FSharp,mandelbrot,696,42627678.911
FSharp,mandelbrot,697,42865729.473
FSharp,mandelbrot,695,42619824.592
FSharp,n-body,2887,35766551.544
FSharp,n-body,2888,35131706.939
FSharp,n-body,2888,35148688.154
FSharp,n-body,2889,35976844.538
FSharp,n-body,2889,35678850.925
FSharp,n-body,2894,35271677.546
FSharp,n-body,2886,35385791.464
FSharp,n-body,2889,35493858.167
FSharp,n-body,2887,35126317.875
FSharp,n-body,2893,35306731.314
FSharp,n-body,2888,35332772.689
FSharp,reverse-complement,7934,102862895.064
FSharp,reverse-complement,7704,101374825.518
FSharp,reverse-complement,7464,101631024.638
FSharp,reverse-complement,7369,97234721.161
FSharp,reverse-complement,7733,103137918.546
FSharp,reverse-complement,7560,100053639.769
FSharp,reverse-complement,7955,103937715.582
FSharp,reverse-complement,7605,100126820.386
FSharp,reverse-complement,7990,105437888.765
FSharp,reverse-complement,7795,101704903.692
FSharp,reverse-complement,7971,104166732.832
FSharp,spectral-norm,198,11288237.72
FSharp,spectral-norm,175,10752878.315
FSharp,spectral-norm,174,11000091.653
FSharp,spectral-norm,177,10818925.155
FSharp,spectral-norm,180,10806803.228
FSharp,spectral-norm,175,10941740.813
FSharp,spectral-norm,177,10772716.528
FSharp,spectral-norm,179,10839126.122
FSharp,spectral-norm,179,10836702.633
FSharp,spectral-norm,174,10864258.47
FSharp,spectral-norm,177,10817775.751
Fortran,fannkuch-redux,2148,240406669.869
Fortran,fannkuch-redux,2137,241348245.166
Fortran,fannkuch-redux,2141,240466729.894
Fortran,fannkuch-redux,2141,242411171.796
Fortran,fannkuch-redux,2144,242413762.131
Fortran,fannkuch-redux,2144,242533854.886
Fortran,fannkuch-redux,2252,247522733.899
Fortran,fannkuch-redux,2138,241331724.188
Fortran,fannkuch-redux,2147,240241715.02
Fortran,fannkuch-redux,2136,240994742.303
Fortran,fannkuch-redux,2146,240553729.665
Fortran,fasta,2296,22671758.858
Fortran,fasta,2283,22929786.834
Fortran,fasta,2296,22833092.071
Fortran,fasta,2294,23019386.778
Fortran,fasta,2295,23040260.357
Fortran,fasta,2286,22551696.804
Fortran,fasta,2319,22722723.659
Fortran,fasta,2288,22430694.455
Fortran,fasta,2301,22707831.053
Fortran,fasta,2315,22972854.133
Fortran,fasta,2284,22810843.874
Fortran,k-nucleotide,30647,299152639.467
Fortran,k-nucleotide,30682,289782248.719
Fortran,k-nucleotide,30683,291763525.184
Fortran,k-nucleotide,30674,290738878.385
Fortran,k-nucleotide,30731,292579753.232
Fortran,k-nucleotide,30680,292651764.514
Fortran,k-nucleotide,30924,303718528.898
Fortran,k-nucleotide,30645,290622891.904
Fortran,k-nucleotide,30614,292029358.647
Fortran,k-nucleotide,30631,304374971.31
Fortran,k-nucleotide,30668,290430423.933
Fortran,mandelbrot,1320,41185732.57
Fortran,mandelbrot,1301,41090715.483
Fortran,mandelbrot,1303,41398715.173
Fortran,mandelbrot,1299,41218759.478
Fortran,mandelbrot,1303,41348774.085
Fortran,mandelbrot,1306,40606571.468
Fortran,mandelbrot,1304,41228446.457
Fortran,mandelbrot,1301,41121901.786
Fortran,mandelbrot,1303,42107227.683
Fortran,mandelbrot,1302,41327720.903
Fortran,mandelbrot,1296,41529373.727
Fortran,n-body,2972,32418732.553
Fortran,n-body,3004,32749721.26
Fortran,n-body,2937,32372783.759
Fortran,n-body,2927,32226759.826
Fortran,n-body,2923,32272538.61
Fortran,n-body,3008,32504092.537
Fortran,n-body,2930,32637871.194
Fortran,n-body,2928,32251720.408
Fortran,n-body,2924,32000055.228
Fortran,n-body,2928,32388805.453
Fortran,n-body,2942,33332220.273
Fortran,spectral-norm,158,10221029.248
Fortran,spectral-norm,160,10344964.853
Fortran,spectral-norm,159,10236764.073
Fortran,spectral-norm,160,10236784.458
Fortran,spectral-norm,159,10291843.856
Fortran,spectral-norm,159,10531158.467
Fortran,spectral-norm,159,10260845.567
Fortran,spectral-norm,158,10201697.161
Fortran,spectral-norm,158,10195985.644
Fortran,spectral-norm,159,10261047.64
Fortran,spectral-norm,160,10188749.193
Go,binary-trees,3933,318282377.102
Go,binary-trees,3940,318530969.025
Go,binary-trees,3971,319301697.394
Go,binary-trees,3938,316095615.519
Go,binary-trees,3992,326278181.069
Go,binary-trees,3917,321234906.16
Go,binary-trees,3952,319082855.842
Go,binary-trees,3962,318982790.307
Go,binary-trees,3986,321160762.082
Go,binary-trees,3945,320793980.343
Go,binary-trees,3967,323350879.999
Go,fannkuch-redux,5410,173536698.164
Go,fannkuch-redux,5525,177897697.131
Go,fannkuch-redux,5406,173637706.087
Go,fannkuch-redux,5527,178758427.175
Go,fannkuch-redux,5537,186388905.428
Go,fannkuch-redux,5539,179810814.797
Go,fannkuch-redux,5536,179213814.142
Go,fannkuch-redux,5539,179310801.475
Go,fannkuch-redux,5525,182034050.072
Go,fannkuch-redux,5527,178378770.678
Go,fannkuch-redux,5533,178558952.778
Go,fasta,1470,26882376.536
Go,fasta,1480,27030736.547
Go,fasta,1468,26913744.335
Go,fasta,1471,27242934.784
Go,fasta,1453,26876579.386
Go,fasta,1476,27002780.92
Go,fasta,1478,28029039.867
Go,fasta,1480,26967697.253
Go,fasta,1439,27183683.991
Go,fasta,1471,27048867.369
Go,fasta,1479,27148289.469
Go,k-nucleotide,3128,183418254.462
Go,k-nucleotide,3152,185364782.67
Go,k-nucleotide,3127,184959963.209
Go,k-nucleotide,3132,189423284.767
Go,k-nucleotide,3132,187202874.902
Go,k-nucleotide,3150,185896751.284
Go,k-nucleotide,3136,185376937.749
Go,k-nucleotide,3134,182556688.917
Go,k-nucleotide,3142,187593253.017
Go,k-nucleotide,3117,185863064.876
Go,k-nucleotide,3142,188555412.243
Go,mandelbrot,469,30799412.502
Go,mandelbrot,468,30255758.447
Go,mandelbrot,466,30260745.099
Go,mandelbrot,467,30200720.55
Go,mandelbrot,468,30139699.577
Go,mandelbrot,466,30284445.451
Go,mandelbrot,467,30421824.145
Go,mandelbrot,467,29912837.366
Go,mandelbrot,467,30194712.905
Go,mandelbrot,466,30368772.891
Go,mandelbrot,467,30105339.433
Go,n-body,2543,33266721.209
Go,n-body,2546,33426866.211
Go,n-body,2545,33474780.545
Go,n-body,2563,33401711.234
Go,n-body,2546,33180733.797
Go,n-body,2545,33555731.957
Go,n-body,2542,33148698.848
Go,n-body,2543,33348719.531
Go,n-body,2545,33681858.043
Go,n-body,2547,33412833.997
Go,n-body,2547,33572716.187
Go,reverse-complement,287,4396824.596
Go,reverse-complement,290,4439859.569
Go,reverse-complement,280,4287857.093
Go,reverse-complement,288,4338730.315
Go,reverse-complement,284,4344808.773
Go,reverse-complement,279,4285787.604
Go,reverse-complement,279,4355927.747
Go,reverse-complement,275,4461162.123
Go,reverse-complement,278,4276427.206
Go,reverse-complement,274,4324831.969
Go,reverse-complement,286,4382698.419
Go,spectral-norm,286,9451730.237
Go,spectral-norm,286,9586970.537
Go,spectral-norm,286,9428821.487
Go,spectral-norm,287,9451716.98
Go,spectral-norm,286,9413596.659
Go,spectral-norm,285,9489919.581
Go,spectral-norm,286,9437747.22
Go,spectral-norm,286,9435770.278
Go,spectral-norm,287,9448633.834
Go,spectral-norm,286,9489746.88
Go,spectral-norm,284,9419731.312
JRuby,binary-trees,1992,59412906.075
JRuby,binary-trees,2065,58809732.849
JRuby,binary-trees,2065,59981722.024
JRuby,binary-trees,2017,61494137.777
JRuby,binary-trees,2072,60030371.585
JRuby,binary-trees,2015,59092720.889
JRuby,binary-trees,2033,61931810.606
JRuby,binary-trees,1995,59459728.217
JRuby,binary-trees,2074,60263682.311
JRuby,binary-trees,1995,61077994.37
JRuby,binary-trees,2048,60147713.478
JRuby,fannkuch-redux,1602,45098846.588
JRuby,fannkuch-redux,1590,45038870.88
JRuby,fannkuch-redux,1551,45403697.227
JRuby,fannkuch-redux,1519,44731142.462
JRuby,fannkuch-redux,1542,45435930.634
JRuby,fannkuch-redux,1540,44844771.481
JRuby,fannkuch-redux,1600,47001576.509
JRuby,fannkuch-redux,1532,45450082.351
JRuby,fannkuch-redux,1504,44635038.371
JRuby,fannkuch-redux,1513,44819788.919
JRuby,fannkuch-redux,1628,46260698.042
JRuby,fasta,27957,421485644.689
JRuby,fasta,27875,417977008.017
JRuby,fasta,28851,425887700.79
JRuby,fasta,28675,425482065.895
JRuby,fasta,28396,421957212.976
JRuby,fasta,27987,423729835.74
JRuby,fasta,28257,423418625.962
JRuby,fasta,28003,439937447.221
JRuby,fasta,28212,429671366.804
JRuby,fasta,28418,423814725.727
JRuby,fasta,28146,426113614.845
JRuby,k-nucleotide,41211,1407243731.432
JRuby,k-nucleotide,40796,1440270297.492
JRuby,k-nucleotide,42041,1467895082.285
JRuby,k-nucleotide,42002,1465102829.567
JRuby,k-nucleotide,43208,1509057941.724
JRuby,k-nucleotide,41806,1451280524.218
JRuby,k-nucleotide,41148,1400359520.467
JRuby,k-nucleotide,41102,1402714770.42
JRuby,k-nucleotide,43347,1446663455.37
JRuby,k-nucleotide,41524,1425450621.39
JRuby,k-nucleotide,44791,1558262608.753
JRuby,mandelbrot,11738,772942704.72
JRuby,mandelbrot,11978,790005485.086
JRuby,mandelbrot,11216,721259646.067
JRuby,mandelbrot,11632,754432740.025
JRuby,mandelbrot,11384,732909821.248
JRuby,mandelbrot,11258,713530917.897
JRuby,mandelbrot,11286,723690704.834
JRuby,mandelbrot,12226,821198952.35
JRuby,mandelbrot,11515,738379142.521
JRuby,mandelbrot,11798,773644714.335
JRuby,mandelbrot,11084,715483973.89
JRuby,n-body,49733,723678307.763
JRuby,n-body,50168,717689257.284
JRuby,n-body,49409,724857928.077
JRuby,n-body,49879,725000559.303
JRuby,n-body,49157,723847837.014
JRuby,n-body,50060,715149452.541
JRuby,n-body,48878,722396319.136
JRuby,n-body,49755,716095886.644
JRuby,n-body,49660,724597928.893
JRuby,n-body,49928,725403819.278
JRuby,n-body,49014,727707045.855
JRuby,reverse-complement,2859,92585625.767
JRuby,reverse-complement,3233,97992440.748
JRuby,reverse-complement,2948,93795368.512
JRuby,reverse-complement,2965,96062119.474
JRuby,reverse-complement,2835,92266843.979
JRuby,reverse-complement,2964,95987731.258
JRuby,reverse-complement,2860,93200828.021
JRuby,reverse-complement,3268,96430711.684
JRuby,reverse-complement,2847,92846718.759
JRuby,reverse-complement,2615,79945290.287
JRuby,reverse-complement,2890,85758811.968
JRuby,spectral-norm,47469,934688041.781
JRuby,spectral-norm,47953,937793997.022
JRuby,spectral-norm,47396,952216323.383
JRuby,spectral-norm,47031,934984830.618
JRuby,spectral-norm,46875,974954382.672
JRuby,spectral-norm,47617,952856851.473
JRuby,spectral-norm,46969,941399624.163
JRuby,spectral-norm,47449,941018679.604
JRuby,spectral-norm,47141,939263360.633
JRuby,spectral-norm,47452,939756576.753
JRuby,spectral-norm,47220,937231787.226
Java,binary-trees,1416,59746752.611
Java,binary-trees,1367,58386763.86
Java,binary-trees,1418,58710685.921
Java,binary-trees,1408,59151788.946
Java,binary-trees,1379,59346745.538
Java,binary-trees,1402,58926728.626
Java,binary-trees,1377,59274843.789
Java,binary-trees,1381,58540744.608
Java,binary-trees,1400,59188718.756
Java,binary-trees,1410,59270482.472
Java,binary-trees,1412,59755094.333
Java,fannkuch-redux,2001,208319063.477
Java,fannkuch-redux,2009,209686896.555
Java,fannkuch-redux,1958,202175753.939
Java,fannkuch-redux,1991,207274736.136
Java,fannkuch-redux,1987,207574872.044
Java,fannkuch-redux,1977,205111532.319
Java,fannkuch-redux,1963,202348687.647
Java,fannkuch-redux,1977,206072169.825
Java,fannkuch-redux,2002,207308728.647
Java,fannkuch-redux,2005,209518769.321
Java,fannkuch-redux,1985,206732898.671
Java,fasta,1179,27368873.204
Java,fasta,1176,28285702.83
Java,fasta,1179,26919994.188
Java,fasta,1179,26887966.217
Java,fasta,1180,28445244.629
Java,fasta,1181,28487734.082
Java,fasta,1186,28450822.114
Java,fasta,1177,28301888.374
Java,fasta,1183,29749031.162
Java,fasta,1176,28304679.683
Java,fasta,1179,28446060.698
Java,mandelbrot,519,31054061.491
Java,mandelbrot,508,29021406.799
Java,mandelbrot,510,29354755.2
Java,mandelbrot,521,30107469.711
Java,mandelbrot,518,29713691.944
Java,mandelbrot,508,29617954.856
Java,mandelbrot,522,30928042.756
Java,mandelbrot,539,29929178.03
Java,mandelbrot,511,30248919.28
Java,mandelbrot,513,30107870.62
Java,mandelbrot,505,28971807.945
Java,n-body,2721,34299043.691
Java,n-body,2723,33537733.712
Java,n-body,2719,33564699.757
Java,n-body,2719,34345927.712
Java,n-body,2719,33489679.858
Java,n-body,2719,33443730.619
Java,n-body,2723,33811043.608
Java,n-body,2723,33774894.464
Java,n-body,2729,33730833.618
Java,n-body,2723,33626266.321
Java,n-body,2728,33457623.283
Java,reverse-complement,383,8245696.264
Java,reverse-complement,396,8584573.207
Java,reverse-complement,393,8538684.351
Java,reverse-complement,388,8967843.082
Java,reverse-complement,385,8308905.507
Java,reverse-complement,395,8766060.985
Java,reverse-complement,371,9259520.92
Java,reverse-complement,391,8840845.199
Java,reverse-complement,391,8619861.092
Java,reverse-complement,402,8801844.416
Java,reverse-complement,388,8487733.338
Java,spectral-norm,255,11965759.009
Java,spectral-norm,243,11147128.426
Java,spectral-norm,238,10615022.734
Java,spectral-norm,237,10709647.043
Java,spectral-norm,240,11233848.58
Java,spectral-norm,238,10738774.968
Java,spectral-norm,241,11187810.282
Java,spectral-norm,268,12017758.897
Java,spectral-norm,246,11489743.539
Java,spectral-norm,245,11409485.522
Java,spectral-norm,239,11278959.47
JavaScript,binary-trees,6884,171305794.896
JavaScript,binary-trees,6650,167508696.705
JavaScript,binary-trees,6954,174690822.716
JavaScript,binary-trees,6769,169025730.634
JavaScript,binary-trees,6658,171786730.72
JavaScript,binary-trees,6752,169833939.829
JavaScript,binary-trees,6800,171296750.083
JavaScript,binary-trees,6791,174994966.244
JavaScript,binary-trees,6985,172148600.373
JavaScript,binary-trees,6783,170101711.462
JavaScript,binary-trees,6730,166510839.415
JavaScript,fannkuch-redux,29616,302305468.557
JavaScript,fannkuch-redux,29503,308899847.793
JavaScript,fannkuch-redux,29504,300561882.21
JavaScript,fannkuch-redux,29526,300271975.796
JavaScript,fannkuch-redux,29502,297769747.182
JavaScript,fannkuch-redux,29528,297982771.944
JavaScript,fannkuch-redux,29562,298621248.703
JavaScript,fannkuch-redux,29531,302684565.965
JavaScript,fannkuch-redux,29492,298782327.042
JavaScript,fannkuch-redux,29468,300053478.302
JavaScript,fannkuch-redux,29507,297963796.001
JavaScript,fasta,3656,43528845.806
JavaScript,fasta,3647,42599214.263
JavaScript,fasta,3637,41999870.855
JavaScript,fasta,3640,42002750.804
JavaScript,fasta,3664,42137818.5
JavaScript,fasta,3639,41808758.217
JavaScript,fasta,3663,42915795.649
JavaScript,fasta,3652,41879529.664
JavaScript,fasta,3647,41770694.288
JavaScript,fasta,3656,42496918.612
JavaScript,fasta,3649,42844968.492
JavaScript,k-nucleotide,15412,585491616.331
JavaScript,k-nucleotide,15914,586447348.604
JavaScript,k-nucleotide,15339,579981946.028
JavaScript,k-nucleotide,15186,586638967.57
JavaScript,k-nucleotide,15653,583040872.126
JavaScript,k-nucleotide,15166,579154793.151
JavaScript,k-nucleotide,15624,576692721.694
JavaScript,k-nucleotide,15313,586178369.56
JavaScript,k-nucleotide,15354,583051319.011
JavaScript,k-nucleotide,15708,587410292.807
JavaScript,k-nucleotide,15896,590861067.884
JavaScript,mandelbrot,961,63250952.669
JavaScript,mandelbrot,962,64730923.6
JavaScript,mandelbrot,971,64075840.163
JavaScript,mandelbrot,984,63257655.068
JavaScript,mandelbrot,958,63094734.552
JavaScript,mandelbrot,971,63150744.978
JavaScript,mandelbrot,957,62936675.005
JavaScript,mandelbrot,964,63348774.214
JavaScript,mandelbrot,960,62952773.652
JavaScript,mandelbrot,978,63578319.55
JavaScript,mandelbrot,957,64745914.096
JavaScript,n-body,3470,43386915.713
JavaScript,n-body,3510,44039750.662
JavaScript,n-body,3472,43965943.742
JavaScript,n-body,3474,43286229.535
JavaScript,n-body,3460,43200450.902
JavaScript,n-body,3503,43384654.859
JavaScript,n-body,3501,43990302.381
JavaScript,n-body,3535,43799773.299
JavaScript,n-body,3475,44261011.535
JavaScript,n-body,3482,43924846.482
JavaScript,n-body,3472,43595678.617
JavaScript,reverse-complement,1126,13337931.63
JavaScript,reverse-complement,1120,13120318.274
JavaScript,reverse-complement,1146,13219812.153
JavaScript,reverse-complement,1153,13319433.009
