language,task,duration,energy
CSharp,reverse-complement,14,227000.0
CSharp,reverse-complement,13,198000.0
CSharp,reverse-complement,15,226000.0
CSharp,reverse-complement,12,213000.0
CSharp,reverse-complement,14,214000.0
CSharp,reverse-complement,14,303000.0
CSharp,reverse-complement,14,217000.0
CSharp,reverse-complement,13,266000.0
CSharp,reverse-complement,14,279000.0
CSharp,reverse-complement,14,218000.0
CSharp,reverse-complement,13,197000.0
CSharp,spectral-norm,232,18036000.0
CSharp,spectral-norm,224,17772000.0
CSharp,spectral-norm,228,17522000.0
CSharp,spectral-norm,227,17942000.0
CSharp,spectral-norm,232,18518000.0
CSharp,spectral-norm,229,17688384.49
CSharp,spectral-norm,230,17729000.0
CSharp,spectral-norm,226,17593000.0
CSharp,spectral-norm,228,17980000.0
CSharp,spectral-norm,227,17661000.0
CSharp,spectral-norm,231,17905000.0
Erlang,binary-trees,2839,237027571.315
Erlang,binary-trees,2843,235210000.0
Erlang,binary-trees,2898,234187766.15
Erlang,binary-trees,2854,238379295.656
Erlang,binary-trees,2840,236566000.0
Erlang,binary-trees,2807,248673000.0
Erlang,binary-trees,2803,243964000.0
Erlang,binary-trees,2834,238960621.972
Erlang,binary-trees,2840,241642813.832
Erlang,binary-trees,2806,244110000.0
Erlang,binary-trees,2803,231180000.0
Erlang,fannkuch-redux,31197,2670796270.469
Erlang,fannkuch-redux,31359,2806894728.873
Erlang,fannkuch-redux,31346,2759698934.278
Erlang,fannkuch-redux,31589,2761779146.227
Erlang,fannkuch-redux,30880,2786998816.058
Erlang,fannkuch-redux,31577,2704242830.645
Erlang,fannkuch-redux,31279,2777322000.0
Erlang,fannkuch-redux,31335,2688569541.15
Erlang,fannkuch-redux,31435,2742134897.484
Erlang,fannkuch-redux,31607,2714362623.204
Erlang,fannkuch-redux,31427,2794999311.77
Erlang,fasta,16023,387739353.221
Erlang,fasta,16015,386849923.062
Erlang,fasta,15955,394317163.257
Erlang,fasta,15884,393968786.665
Erlang,fasta,15930,384643000.0
Erlang,fasta,15950,387790080.043
Erlang,fasta,16032,389122000.0
Erlang,fasta,15926,395228175.156
Erlang,fasta,15966,387740000.0
Erlang,fasta,15944,384717090.589
Erlang,fasta,16092,397209998.115
Erlang,k-nucleotide,15,208000.0
Erlang,k-nucleotide,13,205000.0
Erlang,k-nucleotide,13,199000.0
Erlang,k-nucleotide,14,208000.0
Erlang,k-nucleotide,15,235000.0
Erlang,k-nucleotide,13,298000.0
Erlang,k-nucleotide,14,210000.0
Erlang,k-nucleotide,14,243000.0
Erlang,k-nucleotide,17,220000.0
Erlang,k-nucleotide,14,213000.0
Erlang,k-nucleotide,14,218000.0
Erlang,mandelbrot,21840,2701982393.126
Erlang,mandelbrot,21909,2732400845.166
Erlang,mandelbrot,22142,2773419886.89
Erlang,mandelbrot,20473,2622010500.521
Erlang,mandelbrot,21987,2691470446.642
Erlang,mandelbrot,22015,2748725974.865
Erlang,mandelbrot,21797,2692720011.751
Erlang,mandelbrot,21879,2740889632.867
Erlang,mandelbrot,21551,2695105122.915
Erlang,mandelbrot,22115,2700371411.216
Erlang,mandelbrot,21858,2719451525.37
Erlang,n-body,85609,2019091625.025
Erlang,n-body,85248,2028134218.893
Erlang,n-body,85581,2031121071.351
Erlang,n-body,86126,2061883659.21
Erlang,n-body,86891,2061767103.062
Erlang,n-body,86322,2034450944.476
Erlang,n-body,85520,2049710832.307
Erlang,n-body,85944,2051123814.713
Erlang,n-body,85227,2034569908.846
Erlang,n-body,85070,2016020680.004
Erlang,n-body,86046,2058162167.34
Erlang,reverse-complement,16,220000.0
Erlang,reverse-complement,15,213000.0
Erlang,reverse-complement,14,204000.0
Erlang,reverse-complement,13,197000.0
Erlang,reverse-complement,14,215000.0
Erlang,reverse-complement,13,201000.0
Erlang,reverse-complement,13,208000.0
Erlang,reverse-complement,13,229000.0
Erlang,reverse-complement,14,208000.0
Erlang,reverse-complement,13,206000.0
Erlang,reverse-complement,15,213000.0
Erlang,spectral-norm,6110,689505836.818
Erlang,spectral-norm,6381,703398768.151
Erlang,spectral-norm,6348,694729000.0
Erlang,spectral-norm,6318,695282357.355
Erlang,spectral-norm,6345,706945183.224
Erlang,spectral-norm,6298,694952000.0
Erlang,spectral-norm,6336,691866000.0
Erlang,spectral-norm,6338,706612000.0
Erlang,spectral-norm,6265,720028000.0
Erlang,spectral-norm,6353,688692000.0
Erlang,spectral-norm,6286,712515000.0
FSharp,binary-trees,5271,115665819.591
FSharp,binary-trees,5185,114810007.098
FSharp,binary-trees,5072,111460000.0
FSharp,binary-trees,5295,114886000.0
FSharp,binary-trees,5205,114808606.158
FSharp,binary-trees,5185,112727000.0
FSharp,binary-trees,5198,113380244.875
FSharp,binary-trees,5243,110935898.75
FSharp,binary-trees,5285,112455000.0
FSharp,binary-trees,5165,112782000.0
FSharp,binary-trees,5381,113047212.577
FSharp,fannkuch-redux,3326,316824000.0
FSharp,fannkuch-redux,3196,313925286.001
FSharp,fannkuch-redux,3224,315713566.233
FSharp,fannkuch-redux,3214,315440299.671
FSharp,fannkuch-redux,3219,322844839.133
FSharp,fannkuch-redux,3227,314624000.0
FSharp,fannkuch-redux,3235,317659254.167
FSharp,fannkuch-redux,3201,316243000.0
FSharp,fannkuch-redux,3168,310920464.591
FSharp,fannkuch-redux,3219,315266965.244
FSharp,fannkuch-redux,3311,314935000.0
FSharp,fasta,4414,103544232.888
FSharp,fasta,4357,103290000.0
FSharp,fasta,4332,106099353.926
FSharp,fasta,4330,106175098.091
FSharp,fasta,4379,102894019.291
FSharp,fasta,4356,103622792.601
FSharp,fasta,4332,105237956.277
FSharp,fasta,4379,103563007.483
FSharp,fasta,4331,104622000.0
FSharp,fasta,4348,102339528.929
FSharp,fasta,4328,102570000.0
FSharp,k-nucleotide,14,231000.0
FSharp,k-nucleotide,14,218000.0
FSharp,k-nucleotide,15,253000.0
FSharp,k-nucleotide,14,208000.0
FSharp,k-nucleotide,14,208000.0
FSharp,k-nucleotide,17,221000.0
FSharp,k-nucleotide,15,214000.0
FSharp,k-nucleotide,14,254000.0
FSharp,k-nucleotide,14,222000.0
FSharp,k-nucleotide,13,203000.0
FSharp,k-nucleotide,15,269000.0
FSharp,mandelbrot,1111,73668277.469
FSharp,mandelbrot,1091,73320000.0
FSharp,mandelbrot,1098,74562343.629
FSharp,mandelbrot,1091,74189338.44
FSharp,mandelbrot,1091,72620000.0
FSharp,mandelbrot,1084,71763000.0
FSharp,mandelbrot,1088,73789000.0
FSharp,mandelbrot,1091,76037000.0
FSharp,mandelbrot,1112,73969020.714
FSharp,mandelbrot,1084,71707243.871
FSharp,mandelbrot,1093,73964346.703
FSharp,n-body,2588,66548951.507
FSharp,n-body,2591,66648961.998
FSharp,n-body,2586,64143000.0
FSharp,n-body,2585,63678000.0
FSharp,n-body,2589,62771473.333
FSharp,n-body,2588,63700000.0
FSharp,n-body,2586,63740544.799
FSharp,n-body,2582,64016000.0
FSharp,n-body,2593,64005740.48
FSharp,n-body,2586,64984000.0
FSharp,n-body,2590,63637000.0
FSharp,reverse-complement,14,212000.0
FSharp,reverse-complement,14,211000.0
FSharp,reverse-complement,14,243000.0
FSharp,reverse-complement,15,230000.0
FSharp,reverse-complement,14,226000.0
FSharp,reverse-complement,15,281000.0
FSharp,reverse-complement,13,272000.0
FSharp,reverse-complement,13,275000.0
FSharp,reverse-complement,13,204000.0
FSharp,reverse-complement,15,215000.0
FSharp,reverse-complement,12,200000.0
FSharp,spectral-norm,233,19228000.0
FSharp,spectral-norm,232,19261000.0
FSharp,spectral-norm,242,19900000.0
FSharp,spectral-norm,234,19740000.0
FSharp,spectral-norm,235,19180000.0
FSharp,spectral-norm,239,19531000.0
FSharp,spectral-norm,233,19510000.0
FSharp,spectral-norm,237,19989000.0
FSharp,spectral-norm,238,19568000.0
FSharp,spectral-norm,240,20011000.0
FSharp,spectral-norm,237,19357000.0
Fortran,fannkuch-redux,3195,313268397.09
Fortran,fannkuch-redux,3259,311498792.316
Fortran,fannkuch-redux,3282,327936999.132
Fortran,fannkuch-redux,3280,315365561.34
Fortran,fannkuch-redux,3266,316083310.001
Fortran,fannkuch-redux,3220,306202502.35
Fortran,fannkuch-redux,3233,312273026.831
Fortran,fannkuch-redux,3310,314238000.0
Fortran,fannkuch-redux,3196,305345518.272
Fortran,fannkuch-redux,3180,304675000.0
Fortran,fannkuch-redux,3219,308660000.0
Fortran,fasta,2239,46098259.25
Fortran,fasta,2249,47441000.0
Fortran,fasta,2243,46254000.0
Fortran,fasta,2256,45571627.284
Fortran,fasta,2258,47617313.895
Fortran,fasta,2226,44941687.726
Fortran,fasta,2222,44790240.201
Fortran,fasta,2252,45744000.0
Fortran,fasta,2249,47783303.651
Fortran,fasta,2249,46047000.0
Fortran,fasta,2260,46014010.413
Fortran,k-nucleotide,15,219000.0
Fortran,k-nucleotide,13,268000.0
Fortran,k-nucleotide,14,206000.0
Fortran,k-nucleotide,15,217000.0
Fortran,k-nucleotide,13,287000.0
Fortran,k-nucleotide,13,211000.0
Fortran,k-nucleotide,14,213000.0
Fortran,k-nucleotide,14,229000.0
Fortran,k-nucleotide,13,228000.0
Fortran,k-nucleotide,14,219000.0
Fortran,k-nucleotide,14,217000.0
Fortran,mandelbrot,1791,77805262.957
Fortran,mandelbrot,1786,79943347.748
Fortran,mandelbrot,1774,79963728.982
Fortran,mandelbrot,1780,79459368.626
Fortran,mandelbrot,1779,77297246.019
Fortran,mandelbrot,1772,79342717.61
Fortran,mandelbrot,1768,79589000.0
Fortran,mandelbrot,1783,78323000.0
Fortran,mandelbrot,1770,81260000.0
Fortran,mandelbrot,1775,79567000.0
Fortran,mandelbrot,1755,80532000.0
Fortran,n-body,2587,59101257.717
Fortran,n-body,2587,60196330.069
Fortran,n-body,2584,61543000.0
Fortran,n-body,2587,59346000.0
Fortran,n-body,2591,60906687.367
Fortran,n-body,2590,59766579.755
Fortran,n-body,2585,59054000.0
Fortran,n-body,2518,60052241.04
Fortran,n-body,2587,61569000.0
Fortran,n-body,2588,61570955.221
Fortran,n-body,2584,59422000.0
Fortran,spectral-norm,252,17938000.0
Fortran,spectral-norm,263,18355354.031
Fortran,spectral-norm,265,18557000.0
Fortran,spectral-norm,260,18552000.0
Fortran,spectral-norm,260,18499410.704
Fortran,spectral-norm,263,18357000.0
Fortran,spectral-norm,254,17667000.0
Fortran,spectral-norm,268,18019000.0
Fortran,spectral-norm,286,20283000.0
Fortran,spectral-norm,258,17959000.0
Fortran,spectral-norm,252,17949000.0
Go,binary-trees,4661,414473344.946
Go,binary-trees,4666,410523689.402
Go,binary-trees,4661,410125720.566
Go,binary-trees,4680,426218999.738
Go,binary-trees,4714,408969000.0
Go,binary-trees,4659,409896000.0
Go,binary-trees,4647,425733986.348
Go,binary-trees,4636,422507932.486
Go,binary-trees,4680,408243471.427
Go,binary-trees,4660,403818236.499
Go,binary-trees,4694,415009691.414
Go,fannkuch-redux,4496,285887724.856
Go,fannkuch-redux,4499,281578000.0
Go,fannkuch-redux,4492,279065000.0
Go,fannkuch-redux,4492,284654054.668
Go,fannkuch-redux,4498,283247796.897
Go,fannkuch-redux,4495,279616029.074
Go,fannkuch-redux,4498,280923000.0
Go,fannkuch-redux,4495,283074340.397
Go,fannkuch-redux,4480,277503737.694
Go,fannkuch-redux,4504,279840000.0
Go,fannkuch-redux,4494,281742214.114
Go,fasta,1234,43989379.734
Go,fasta,1231,43469000.0
Go,fasta,1231,42753273.966
Go,fasta,1233,43672000.0
Go,fasta,1227,42966266.539
Go,fasta,1225,43540000.0
Go,fasta,1231,43426337.171
Go,fasta,1238,44720000.0
Go,fasta,1231,44126000.0
Go,fasta,1235,43704000.0
Go,fasta,1241,44220404.366
Go,k-nucleotide,14,219000.0
Go,k-nucleotide,15,254000.0
Go,k-nucleotide,13,213000.0
Go,k-nucleotide,14,210000.0
Go,k-nucleotide,15,211000.0
Go,k-nucleotide,14,214000.0
Go,k-nucleotide,14,211000.0
Go,k-nucleotide,14,219000.0
Go,k-nucleotide,15,221000.0
Go,k-nucleotide,14,230000.0
Go,k-nucleotide,13,218000.0
Go,mandelbrot,707,51465000.0
Go,mandelbrot,706,50264286.623
Go,mandelbrot,704,49447000.0
Go,mandelbrot,705,50227313.444
Go,mandelbrot,704,49365000.0
Go,mandelbrot,707,50761000.0
Go,mandelbrot,709,50099000.0
Go,mandelbrot,712,50714348.095
Go,mandelbrot,709,51271344.667
Go,mandelbrot,706,49714000.0
Go,mandelbrot,705,51486000.0
Go,n-body,2275,59571900.455
Go,n-body,2269,58326247.967
Go,n-body,2273,58818341.414
Go,n-body,2276,58207515.06
Go,n-body,2276,57923541.78
Go,n-body,2269,59945359.057
Go,n-body,2274,58343000.0
Go,n-body,2271,58177000.0
Go,n-body,2272,58533751.765
Go,n-body,2268,59134430.379
Go,n-body,2272,57447282.578
Go,reverse-complement,14,208000.0
Go,reverse-complement,12,197000.0
Go,reverse-complement,14,225000.0
Go,reverse-complement,14,216000.0
Go,reverse-complement,14,223000.0
Go,reverse-complement,15,302000.0
Go,reverse-complement,14,225000.0
Go,reverse-complement,14,232000.0
Go,reverse-complement,14,218000.0
Go,reverse-complement,15,225000.0
Go,reverse-complement,13,286000.0
Go,spectral-norm,293,19475000.0
Go,spectral-norm,292,18690000.0
Go,spectral-norm,293,19160000.0
Go,spectral-norm,292,19005324.425
Go,spectral-norm,300,19554000.0
Go,spectral-norm,293,18755000.0
Go,spectral-norm,293,19056000.0
Go,spectral-norm,292,19211000.0
Go,spectral-norm,293,19506000.0
Go,spectral-norm,292,18643000.0
Go,spectral-norm,292,18869000.0
JRuby,binary-trees,1455,72446000.0
JRuby,binary-trees,1451,72595643.115
JRuby,binary-trees,1434,69554000.0
JRuby,binary-trees,1436,72731000.0
JRuby,binary-trees,1500,73425000.0
JRuby,binary-trees,1448,69521000.0
JRuby,binary-trees,1461,73306000.0
JRuby,binary-trees,1457,72273000.0
JRuby,binary-trees,1422,68730000.0
JRuby,binary-trees,1428,70760238.135
JRuby,binary-trees,1455,73664000.0
JRuby,fannkuch-redux,1087,53304345.636
JRuby,fannkuch-redux,1081,52165000.0
JRuby,fannkuch-redux,1078,51973000.0
JRuby,fannkuch-redux,1068,50291000.0
JRuby,fannkuch-redux,1081,52121235.341
JRuby,fannkuch-redux,1073,51942000.0
JRuby,fannkuch-redux,1076,51530268.538
JRuby,fannkuch-redux,1090,53628000.0
JRuby,fannkuch-redux,1109,54742000.0
JRuby,fannkuch-redux,1080,52930000.0
JRuby,fannkuch-redux,1103,55043000.0
JRuby,fasta,27101,738915792.04
JRuby,fasta,27086,745937613.726
JRuby,fasta,26825,749690372.646
JRuby,fasta,26926,750820832.845
JRuby,fasta,26808,748541768.7
JRuby,fasta,27199,753272445.258
JRuby,fasta,26545,762434011.589
JRuby,fasta,26439,721141236.585
JRuby,fasta,27068,761289089.886
JRuby,fasta,26797,779449294.192
JRuby,fasta,27022,737143845.847
JRuby,k-nucleotide,13,202000.0
JRuby,k-nucleotide,15,224000.0
JRuby,k-nucleotide,13,210000.0
JRuby,k-nucleotide,15,218000.0
JRuby,k-nucleotide,13,212000.0
JRuby,k-nucleotide,13,206000.0
JRuby,k-nucleotide,13,196000.0
JRuby,k-nucleotide,12,200000.0
JRuby,k-nucleotide,14,216000.0
JRuby,k-nucleotide,14,312000.0
JRuby,k-nucleotide,15,229000.0
JRuby,mandelbrot,11090,1326118561.155
JRuby,mandelbrot,11024,1354554004.269
JRuby,mandelbrot,11439,1389549000.0
JRuby,mandelbrot,11424,1358517776.804
JRuby,mandelbrot,11149,1319395000.0
JRuby,mandelbrot,11138,1343335291.674
JRuby,mandelbrot,11230,1338502000.0
JRuby,mandelbrot,11174,1339938000.0
JRuby,mandelbrot,11534,1366330018.474
JRuby,mandelbrot,11220,1370266169.836
JRuby,mandelbrot,13461,1610072796.458
JRuby,n-body,38180,1126240046.128
JRuby,n-body,37966,1156658050.801
JRuby,n-body,38088,1159184381.807
JRuby,n-body,38084,1126394091.561
JRuby,n-body,38246,1138036989.014
JRuby,n-body,38149,1147540679.985
JRuby,n-body,38209,1165846000.0
JRuby,n-body,38225,1145072295.239
JRuby,n-body,37907,1119667000.0
JRuby,n-body,38025,1144665544.7
JRuby,n-body,37984,1133370084.058
JRuby,reverse-complement,13,201000.0
JRuby,reverse-complement,13,219000.0
JRuby,reverse-complement,14,214000.0
JRuby,reverse-complement,14,205000.0
JRuby,reverse-complement,13,209000.0
JRuby,reverse-complement,15,255000.0
JRuby,reverse-complement,13,213000.0
JRuby,reverse-complement,15,294000.0
JRuby,reverse-complement,14,210000.0
JRuby,reverse-complement,14,209000.0
JRuby,reverse-complement,14,208000.0
JRuby,spectral-norm,41243,1411757655.548
JRuby,spectral-norm,41420,1425484087.015
JRuby,spectral-norm,40597,1430164000.0
JRuby,spectral-norm,41245,1434638604.262
JRuby,spectral-norm,41085,1425453338.741
JRuby,spectral-norm,41047,1423625234.343
JRuby,spectral-norm,40627,1402710192.486
JRuby,spectral-norm,41057,1408445339.838
JRuby,spectral-norm,41116,1409287430.984
JRuby,spectral-norm,40606,1406051053.33
JRuby,spectral-norm,41471,1418951415.185
Java,binary-trees,761,60131247.652
Java,binary-trees,687,56667272.386
Java,binary-trees,751,62408387.005
Java,binary-trees,716,58754000.0
Java,binary-trees,747,59772372.202
Java,binary-trees,709,57943000.0
Java,binary-trees,785,62740000.0
Java,binary-trees,711,58062000.0
Java,binary-trees,683,55163000.0
Java,binary-trees,729,58884310.385
Java,binary-trees,768,63710000.0
Java,fannkuch-redux,2927,299071000.0
Java,fannkuch-redux,2878,288796309.533
Java,fannkuch-redux,2936,282629526.693
Java,fannkuch-redux,2938,289293593.949
Java,fannkuch-redux,2894,288708000.0
Java,fannkuch-redux,2892,290176718.587
Java,fannkuch-redux,2915,294634849.621
Java,fannkuch-redux,2892,287748030.87
Java,fannkuch-redux,2877,282541528.248
Java,fannkuch-redux,2869,290794000.0
Java,fannkuch-redux,2931,287717000.0
Java,fasta,1028,46366608.436
Java,fasta,1024,44112000.0
Java,fasta,1039,44387000.0
Java,fasta,1028,43828256.649
Java,fasta,1039,46167000.0
Java,fasta,1025,42907000.0
Java,fasta,1038,47082327.677
Java,fasta,1028,43186242.026
Java,fasta,1025,46005000.0
Java,fasta,1026,47151280.368
Java,fasta,1027,46701242.237
Java,mandelbrot,734,50038319.95
Java,mandelbrot,759,52359371.271
Java,mandelbrot,754,51327000.0
Java,mandelbrot,743,53043000.0
Java,mandelbrot,756,52283000.0
Java,mandelbrot,745,50157338.678
Java,mandelbrot,731,48964000.0
Java,mandelbrot,757,50892000.0
Java,mandelbrot,753,50058000.0
Java,mandelbrot,725,49064000.0
Java,mandelbrot,738,52440000.0
Java,n-body,2450,60151528.426
Java,n-body,2451,61876000.0
Java,n-body,2461,63026449.04
Java,n-body,2452,60416000.0
Java,n-body,2451,62104000.0
Java,n-body,2461,61344549.448
Java,n-body,2455,61947000.0
Java,n-body,2455,61326833.718
Java,n-body,2454,63724735.41
Java,n-body,2453,60517000.0
Java,n-body,2456,61453486.627
Java,reverse-complement,14,208000.0
Java,reverse-complement,14,216000.0
Java,reverse-complement,13,208000.0
Java,reverse-complement,14,295000.0
Java,reverse-complement,14,290000.0
Java,reverse-complement,14,219000.0
Java,reverse-complement,14,244000.0
Java,reverse-complement,13,199000.0
Java,reverse-complement,13,205000.0
Java,reverse-complement,15,217000.0
Java,reverse-complement,14,229000.0
Java,spectral-norm,280,18130000.0
Java,spectral-norm,274,17793000.0
Java,spectral-norm,270,17172000.0
Java,spectral-norm,254,16138000.0
Java,spectral-norm,280,18572000.0
Java,spectral-norm,321,23725000.0
Java,spectral-norm,276,17799000.0
Java,spectral-norm,270,17413000.0
Java,spectral-norm,280,18515000.0
Java,spectral-norm,281,18552000.0
Java,spectral-norm,276,18129000.0
JavaScript,binary-trees,6623,277912424.499
JavaScript,binary-trees,6845,284049441.893
JavaScript,binary-trees,6509,278966000.0
JavaScript,binary-trees,6720,281794995.666
JavaScript,binary-trees,6578,279376091.94
JavaScript,binary-trees,6650,276779634.288
JavaScript,binary-trees,6545,284373470.465
JavaScript,binary-trees,6820,284061389.453
JavaScript,binary-trees,6409,273825000.0
JavaScript,binary-trees,6485,272132000.0
JavaScript,binary-trees,6692,281518495.557
JavaScript,fannkuch-redux,24577,504983012.658
JavaScript,fannkuch-redux,24614,504402000.0
JavaScript,fannkuch-redux,24610,529727521.27
JavaScript,fannkuch-redux,24644,523049144.76
JavaScript,fannkuch-redux,24658,511128470.259
JavaScript,fannkuch-redux,24642,506788968.831
JavaScript,fannkuch-redux,24627,508140343.803
JavaScript,fannkuch-redux,24619,504616000.0
JavaScript,fannkuch-redux,24653,506323101.736
JavaScript,fannkuch-redux,24630,504744000.0
JavaScript,fannkuch-redux,24583,502411331.83
JavaScript,fasta,3781,82961407.55
JavaScript,fasta,3699,81541000.0
JavaScript,fasta,3768,83975705.23
JavaScript,fasta,3779,83699100.247
JavaScript,fasta,3785,82871629.596
JavaScript,fasta,3785,82663311.174
JavaScript,fasta,3771,82300099.407
JavaScript,fasta,3783,84879708.287
JavaScript,fasta,3795,83582518.742
JavaScript,fasta,3785,83476698.062
JavaScript,fasta,3765,83038000.0
JavaScript,k-nucleotide,14,205000.0
JavaScript,k-nucleotide,14,220000.0
JavaScript,k-nucleotide,14,207000.0
JavaScript,k-nucleotide,13,199000.0
JavaScript,k-nucleotide,14,292000.0
JavaScript,k-nucleotide,15,230000.0
JavaScript,k-nucleotide,14,288000.0
JavaScript,k-nucleotide,15,217000.0
JavaScript,k-nucleotide,13,204000.0
JavaScript,k-nucleotide,16,272000.0
JavaScript,k-nucleotide,13,202000.0
JavaScript,mandelbrot,1350,95182000.0
JavaScript,mandelbrot,1355,94710250.297
JavaScript,mandelbrot,1367,97423321.272
JavaScript,mandelbrot,1358,96883000.0
JavaScript,mandelbrot,1354,97698336.257
JavaScript,mandelbrot,1357,96099320.056
JavaScript,mandelbrot,1352,100892236.236
JavaScript,mandelbrot,1356,95820293.583
JavaScript,mandelbrot,1353,96630000.0
JavaScript,mandelbrot,1355,100729000.0
JavaScript,mandelbrot,1345,94751000.0
JavaScript,n-body,3062,79396299.619
JavaScript,n-body,3063,82859427.492
JavaScript,n-body,3069,80158000.0
JavaScript,n-body,3067,82659000.0
JavaScript,n-body,3056,80776640.347
JavaScript,n-body,3090,79033248.898
JavaScript,n-body,3054,81110011.611
JavaScript,n-body,3089,82895000.0
JavaScript,n-body,3046,79650000.0
JavaScript,n-body,3051,78442000.0
JavaScript,n-body,3052,79267000.0
JavaScript,reverse-complement,15,243000.0
JavaScript,reverse-complement,14,302000.0
JavaScript,reverse-complement,15,224000.0
JavaScript,reverse-complement,14,213000.0
JavaScript,reverse-complement,13,208000.0
JavaScript,reverse-complement,12,201000.0
JavaScript,reverse-complement,15,292000.0
JavaScript,reverse-complement,14,222000.0
JavaScript,reverse-complement,13,201000.0
JavaScript,reverse-complement,14,205000.0
JavaScript,reverse-complement,13,210000.0
JavaScript,spectral-norm,2199,42649595.921
JavaScript,spectral-norm,2200,43109405.196
JavaScript,spectral-norm,2200,42936625.178
JavaScript,spectral-norm,2199,43419397.454
JavaScript,spectral-norm,2199,41771556.808
JavaScript,spectral-norm,2197,43020096.378
